GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15
8600000US75023,75023,ZCTA5 75023,17502,401,12666,437,10144,387,4836,394,75060,2614,83754,2693,96625,3229,48602,2342,88963,2989,99830,3862,N,N,58452,5169
8600000US75024,75024,ZCTA5 75024,14542,353,9095,403,7752,409,5447,445,89349,6700,121067,9153,130050,7941,54026,3962,111111,5491,136757,7686,N,N,67745,5282
8600000US75025,75025,ZCTA5 75025,18011,322,13955,422,12149,462,4056,383,106531,3421,121734,4675,133192,3313,51984,2857,123131,4003,137426,4831,N,N,70987,8121
8600000US75028,75028,ZCTA5 75028,13717,274,11705,332,10236,314,2012,295,110320,4743,115984,6006,124340,4887,61443,8298,127322,5696,136150,6606,N,N,70567,8181
8600000US75032,75032,ZCTA5 75032,9541,342,7765,329,6395,341,1776,330,92526,6978,99766,9625,112691,7259,42136,7224,115441,8030,125130,10020,N,N,63928,11501
8600000US75034,75034,ZCTA5 75034,22540,466,18083,471,15614,460,4457,477,111841,4483,122229,4110,130752,3939,69034,7228,133556,4546,143999,5265,N,N,86666,9990
8600000US75035,75035,ZCTA5 75035,15643,402,12867,386,10532,426,2776,339,98058,2784,104953,6163,113396,4180,62500,5983,106719,3590,113122,4151,N,N,73957,8032
8600000US75038,75038,ZCTA5 75038,12059,413,6255,424,4329,365,5804,476,46965,2348,54263,5235,67235,6539,39668,3588,69218,4877,84313,8660,N,N,52032,5835
8600000US75039,75039,ZCTA5 75039,5759,304,2028,291,1650,292,3731,351,62849,6309,97368,20593,111100,23687,55869,2776,105402,21760,151167,57416,N,N,79899,12861
8600000US75040,75040,ZCTA5 75040,17655,375,14321,441,10601,451,3334,325,54939,2159,56816,2438,65113,3314,37151,4903,64387,2135,66752,2299,N,N,47380,5344
8600000US75041,75041,ZCTA5 75041,9084,281,6712,339,4539,345,2372,292,40547,2615,45504,3994,52327,4311,29525,2354,53283,3337,57574,4318,N,N,35224,2898
8600000US75042,75042,ZCTA5 75042,11228,262,8740,327,5557,393,2488,258,42228,2445,42636,3106,51326,5589,35333,10448,51182,2530,52786,3233,N,N,39119,4015
8600000US75043,75043,ZCTA5 75043,19759,468,14543,502,10053,498,5216,494,56188,3180,64162,2914,76540,2088,33076,3723,68005,2449,75067,2495,N,N,43255,4183
8600000US75044,75044,ZCTA5 75044,14856,312,10983,397,8336,372,3873,422,67140,4669,76117,5485,91316,4312,44077,2993,82900,3768,92314,4594,N,N,53328,5385
8600000US75048,75048,ZCTA5 75048,6386,267,5519,198,4592,278,867,258,87721,5250,92537,8618,102535,9848,53413,9622,98112,5166,102880,5863,N,N,64238,10531
8600000US75050,75050,ZCTA5 75050,14823,411,9325,433,5717,424,5498,470,41873,2188,48744,3503,60008,4650,35037,2536,54722,2618,61324,3451,74515,5102,40457,2945
8600000US75051,75051,ZCTA5 75051,12883,418,9211,414,5781,428,3672,412,37527,1971,40688,3442,50105,3693,27083,3334,46681,2007,49862,2592,58354,2925,34924,3154
8600000US75052,75052,ZCTA5 75052,28097,505,21550,521,15644,569,6547,503,65805,2148,73457,1682,82002,3427,45191,4897,74381,2347,80467,2711,N,N,49635,3565
8600000US75054,75054,ZCTA5 75054,1267,168,1150,169,1048,184,117,81,101089,15763,101536,12034,105030,8528,67019,48695,110394,14266,112453,14145,N,N,83295,43199
8600000US75056,75056,ZCTA5 75056,16583,456,11836,411,9881,500,4747,479,85048,6013,101057,2799,107803,3808,49523,6219,101628,3940,115130,4149,N,N,65893,6150
8600000US75057,75057,ZCTA5 75057,4933,212,2850,245,1864,272,2083,253,49092,5257,53225,3627,65160,6649,40740,3932,58033,4543,63970,5732,N,N,46475,5232
8600000US75058,75058,ZCTA5 75058,927,132,781,117,695,112,146,54,85139,14794,91328,6705,93651,6948,26053,10870,90805,10070,98752,12429,N,N,39935,16474
8600000US75060,75060,ZCTA5 75060,14829,381,11278,335,7743,469,3551,317,46416,3196,49154,3653,57738,6215,32420,4328,55512,2643,57868,3333,N,N,41672,3918
8600000US75061,75061,ZCTA5 75061,17657,459,11851,462,7817,506,5806,472,37930,1406,40540,1730,46823,3108,30552,1609,51268,1932,55147,2632,N,N,39579,2885
8600000US75062,75062,ZCTA5 75062,16520,430,10252,492,7278,492,6268,520,44367,2035,47796,1913,57093,3754,34992,3108,60965,2296,67333,2885,N,N,47977,4422
8600000US75063,75063,ZCTA5 75063,15477,431,9062,461,7113,387,6415,549,65857,3123,92755,7741,108358,7536,46517,3208,89860,3790,112019,4950,N,N,57610,6048
8600000US75065,75065,ZCTA5 75065,3897,226,2893,212,2086,194,1004,251,74489,8885,84430,11519,105018,5007,49213,12758,87506,6445,93184,6003,N,N,65772,15102
8600000US75067,75067,ZCTA5 75067,24153,667,14687,561,10226,553,9466,612,53331,2429,64031,3249,75372,3976,40095,2506,67277,2892,76269,4046,N,N,51357,5048
8600000US75068,75068,ZCTA5 75068,10221,348,8347,384,6532,334,1874,268,79656,5146,82217,5670,93642,4845,59460,7683,84745,3581,85540,3580,N,N,68386,12557
8600000US75069,75069,ZCTA5 75069,11668,364,7991,345,5976,356,3677,362,44348,2468,55439,7728,75927,6928,30269,5090,71391,5092,84277,7848,N,N,39973,4593
8600000US75070,75070,ZCTA5 75070,23744,514,19787,464,16759,579,3957,472,101069,4552,108856,4632,114667,4229,54448,8109,112869,3876,120793,4879,N,N,66124,6792
8600000US75071,75071,ZCTA5 75071,11454,439,9087,476,7522,417,2367,309,75023,7031,82737,4392,89347,6964,43521,8548,94325,4873,100969,5882,N,N,62704,11795
8600000US75074,75074,ZCTA5 75074,14891,380,10545,396,7430,367,4346,394,59920,3559,69759,4546,85707,8917,40547,4551,74370,3379,84104,4216,N,N,46309,3517
8600000US75075,75075,ZCTA5 75075,12997,303,9507,332,7903,376,3490,360,77797,3662,91420,5423,99694,7779,42731,10543,93116,3555,105426,5091,114213,6037,55624,4786
8600000US75076,75076,ZCTA5 75076,2925,190,2104,202,1715,199,821,144,46909,6241,53478,11998,61841,11431,23542,8392,60495,5151,69273,6693,N,N,36873,5850
8600000US75077,75077,ZCTA5 75077,12591,370,9989,349,8639,375,2602,282,96332,3853,110103,8683,120368,7272,50397,7257,113266,4768,125861,5708,N,N,58774,5909
8600000US75078,75078,ZCTA5 75078,2947,183,2614,171,2352,194,333,137,114852,12489,121944,8669,126824,6861,65518,15353,127550,9659,134548,10378,N,N,64099,12881
8600000US75080,75080,ZCTA5 75080,17293,433,10520,379,8111,363,6773,435,60575,2680,81561,4499,94469,6313,37006,5030,79850,3593,101181,5763,N,N,45068,2892
8600000US75081,75081,ZCTA5 75081,12724,361,8753,364,6687,406,3971,393,63598,2808,73515,3711,82046,3830,47800,4560,77573,3765,86735,4649,N,N,53487,4651
8600000US75082,75082,ZCTA5 75082,7685,264,6002,228,5358,266,1683,245,111002,7860,124787,8369,129664,9712,62471,11559,132587,8153,147358,10181,N,N,78169,9280
8600000US75087,75087,ZCTA5 75087,9738,346,7721,391,6451,321,2017,313,78798,4087,89210,7415,97673,7361,48865,4294,92760,4220,100358,4485,N,N,58893,10186
8600000US75088,75088,ZCTA5 75088,8334,277,6813,284,5523,366,1521,254,74044,3862,81915,6446,92847,6860,48531,7783,92595,4827,98370,4914,N,N,62618,9843
8600000US75089,75089,ZCTA5 75089,8860,345,7634,323,6314,395,1226,269,87259,6298,93500,5908,100382,3068,71586,4229,95119,4007,98337,4461,N,N,70965,6709
8600000US75090,75090,ZCTA5 75090,7895,384,5748,331,4046,322,2147,271,39332,1951,45935,4177,53295,5484,22973,4686,49576,3725,56474,5036,N,N,28502,4245
8600000US75092,75092,ZCTA5 75092,9632,442,5930,388,4340,389,3702,352,50972,4039,63038,7013,75545,3922,34194,5271,66322,4153,79016,5773,N,N,44132,4757
8600000US75093,75093,ZCTA5 75093,18851,376,12879,403,10889,435,5972,460,98679,6569,127265,5680,146219,8434,51409,3549,147421,7648,182849,10379,N,N,69964,6555
8600000US75094,75094,ZCTA5 75094,5678,263,5138,203,4697,237,540,178,113306,6314,116435,6683,120175,11020,71591,28095,123402,5978,125766,6314,N,N,93939,19030
8600000US75098,75098,ZCTA5 75098,15026,419,11891,388,9591,441,3135,432,76922,3929,82807,2902,89053,3715,46192,8572,85781,4122,91915,4811,N,N,55412,5619
8600000US75101,75101,ZCTA5 75101,212,56,167,49,127,45,45,23,33750,6108,33583,6394,39107,11469,16750,9481,45038,11818,47418,15000,N,N,22891,9301
8600000US75102,75102,ZCTA5 75102,325,97,312,98,255,96,13,14,55417,16455,56750,17070,64948,25572,49375,50672,68964,13304,70155,13908,N,N,38131,21659
8600000US75103,75103,ZCTA5 75103,5147,330,3601,273,2983,252,1546,308,47552,6937,56272,3516,61442,7369,20602,4863,55767,4047,65392,5683,N,N,31946,6126
8600000US75104,75104,ZCTA5 75104,14875,429,11080,374,7466,370,3795,466,64834,3456,78868,3665,94628,4501,39945,2568,82055,3238,92858,4425,N,N,46735,3653
8600000US75105,75105,ZCTA5 75105,135,49,65,41,62,41,70,32,41250,16334,61406,28421,61875,28978,13333,2212,43724,11690,65352,18310,N,N,23640,9467
8600000US75109,75109,ZCTA5 75109,1558,135,1235,141,1025,142,323,92,54202,8193,59315,10491,70463,6307,26528,5067,70339,8622,76538,10785,N,N,43226,9233
8600000US75110,75110,ZCTA5 75110,10032,287,6733,305,4702,360,3299,355,37529,2371,49939,5441,59809,3326,24170,3571,52848,3574,61609,5075,N,N,32146,3563
8600000US75114,75114,ZCTA5 75114,1399,150,1154,124,874,121,245,91,76577,6586,79444,6720,87763,9278,50781,22360,81440,7968,85721,9091,N,N,52540,10135
8600000US75115,75115,ZCTA5 75115,17490,501,12477,356,8938,462,5013,497,61497,3092,74637,4889,89263,3612,32079,3052,73153,2548,85224,3330,N,N,41329,3076
8600000US75116,75116,ZCTA5 75116,6606,328,4813,226,3357,260,1793,274,50201,3338,57627,3206,61427,5087,34466,3160,60660,3208,65879,4585,N,N,40164,5211
8600000US75117,75117,ZCTA5 75117,1320,132,898,130,746,124,422,102,41923,6309,46250,7058,53000,12313,27813,11474,47397,4246,54079,5166,N,N,32841,5217
8600000US75119,75119,ZCTA5 75119,8907,362,6673,318,4734,324,2234,331,45657,2848,51104,5876,63629,10838,28603,3120,59482,3729,65248,4760,N,N,37101,5329
8600000US75124,75124,ZCTA5 75124,1543,170,1018,150,858,134,525,142,49212,4454,52787,3868,54861,3755,30069,17708,67361,13835,82731,20447,N,N,37481,8580
8600000US75125,75125,ZCTA5 75125,2111,186,1613,196,1337,176,498,140,48504,4553,52480,11183,63099,14118,27188,4935,64216,7467,70904,9707,N,N,38443,11852
8600000US75126,75126,ZCTA5 75126,9266,343,8001,313,6768,331,1265,223,85321,4334,88052,3662,93822,3568,48320,7396,92666,4036,96652,4320,N,N,54307,7313
8600000US75127,75127,ZCTA5 75127,546,70,411,61,352,63,135,46,39183,2779,45250,10456,52391,7225,27083,24731,49740,4782,55900,5589,N,N,29673,7291
8600000US75132,75132,ZCTA5 75132,103,61,80,63,80,63,23,17,84556,24491,97717,27338,97717,27338,56094,13722,91323,24770,101205,27607,N,N,56952,23202
8600000US75134,75134,ZCTA5 75134,6796,295,4927,283,2709,305,1869,308,48460,5803,55361,6972,68075,6920,30504,9418,53242,3118,58131,3972,N,N,36613,4864
8600000US75135,75135,ZCTA5 75135,1876,154,1537,140,1302,147,339,108,61489,8934,68180,8086,69955,7863,24023,19768,67605,6402,72408,6733,N,N,38081,9415
8600000US75137,75137,ZCTA5 75137,6815,260,5292,301,3772,352,1523,255,59398,4909,66063,7550,77303,6050,37656,8222,74523,5587,81036,7221,N,N,48541,6329
8600000US75140,75140,ZCTA5 75140,2463,196,1745,164,1298,167,718,141,41209,3651,50970,5636,55500,7105,19509,10980,53566,6172,60583,7959,N,N,33840,6333
8600000US75141,75141,ZCTA5 75141,1486,165,1084,107,738,120,402,147,34856,6381,42833,9272,39956,10190,25817,3577,45517,5327,48867,5895,N,N,32132,7273
8600000US75142,75142,ZCTA5 75142,6511,337,4914,284,3735,277,1597,262,53503,3276,60221,5078,68926,6171,26620,5592,65245,4253,72079,5842,N,N,38797,8231
8600000US75143,75143,ZCTA5 75143,6048,336,4164,298,3107,302,1884,249,41695,3014,50486,3117,56946,5722,27526,4790,54691,3869,60861,4913,N,N,38826,5602
8600000US75144,75144,ZCTA5 75144,1242,126,888,89,583,84,354,81,31731,3712,43542,8413,51719,14787,16667,3758,50049,7273,60790,9573,N,N,21408,3140
8600000US75146,75146,ZCTA5 75146,6172,345,4279,298,2933,252,1893,338,57500,2827,61815,4189,68750,9903,39375,11755,64683,5427,71280,6861,N,N,47728,6824
8600000US75147,75147,ZCTA5 75147,2667,271,2201,277,1603,263,466,114,48594,6803,51436,5673,60425,9395,16607,6463,54263,5079,58509,5929,N,N,25482,7304
8600000US75148,75148,ZCTA5 75148,2563,174,1854,166,1329,139,709,133,34594,3607,39340,3766,47837,5955,23347,4982,47132,4578,52561,5413,N,N,30614,5287
8600000US75149,75149,ZCTA5 75149,18612,447,14329,434,9773,521,4283,402,48758,2653,52605,2508,61047,3271,34228,4967,57829,2353,61665,2784,N,N,40074,3316
8600000US75150,75150,ZCTA5 75150,21835,472,14553,546,9382,493,7282,529,46788,2203,55703,3006,66814,3223,34036,3026,58167,2161,65810,2390,76796,3452,40899,3344
8600000US75152,75152,ZCTA5 75152,1565,179,1248,170,932,158,317,139,52468,11236,61635,19430,75938,20760,50154,14541,74555,8845,80068,10013,N,N,50188,9942
8600000US75153,75153,ZCTA5 75153,220,65,218,64,173,63,2,3,48500,22734,48667,23136,49583,41418,-,**,64274,22891,64378,23163,N,N,N,N
8600000US75154,75154,ZCTA5 75154,11267,351,9320,291,7000,323,1947,299,69486,4915,74667,3031,82451,2818,36375,6741,82048,3937,86831,4591,N,N,50073,9036
8600000US75155,75155,ZCTA5 75155,849,109,719,100,622,100,130,53,39974,5266,42148,8477,46607,13591,15938,10734,50914,6049,53390,5515,N,N,35496,26382
8600000US75156,75156,ZCTA5 75156,6470,358,4013,319,3073,298,2457,323,36952,4462,47624,3041,53405,3428,21993,3945,53467,3921,63619,5526,N,N,35530,5562
8600000US75157,75157,ZCTA5 75157,145,44,110,43,81,33,35,18,50417,19626,68750,21250,56964,27773,30417,31408,58719,13524,69622,14520,N,N,24454,8968
8600000US75158,75158,ZCTA5 75158,1709,191,1503,194,1195,181,206,75,60958,6938,64464,14268,73563,21399,27500,18500,69385,7063,73770,7669,N,N,35388,13647
8600000US75159,75159,ZCTA5 75159,5612,389,4209,210,3274,341,1403,349,46049,3927,50730,4158,62049,6944,28364,7803,56018,3862,62434,4493,N,N,35370,7044
8600000US75160,75160,ZCTA5 75160,7677,361,5726,332,4145,323,1951,290,44074,2141,52633,5064,62475,2959,21621,5504,57010,3025,64857,3551,N,N,31936,5143
8600000US75161,75161,ZCTA5 75161,2482,241,1892,256,1437,235,590,195,56962,6534,59583,11870,72150,7724,20833,4550,64099,6600,70703,6806,N,N,34771,10731
8600000US75163,75163,ZCTA5 75163,928,150,559,113,476,99,369,136,41250,14646,62250,21038,73409,33476,16625,7379,78494,32073,111942,49781,N,N,27393,10998
8600000US75164,75164,ZCTA5 75164,158,51,118,38,98,35,40,38,57273,27875,55682,21255,64167,36642,120119,138410,73564,15531,68675,17515,N,N,86185,40659
8600000US75165,75165,ZCTA5 75165,12711,503,9876,372,7667,351,2835,361,58218,3717,63924,3294,75661,3461,37636,5547,69845,3282,75679,3785,N,N,43537,4713
8600000US75166,75166,ZCTA5 75166,1050,140,847,123,725,106,203,72,77593,10153,80156,16156,88750,20264,56125,20972,97720,10309,103810,12883,N,N,60335,10563
8600000US75167,75167,ZCTA5 75167,2882,197,2564,201,2317,205,318,106,83873,8954,88280,8474,95521,15455,40179,25075,93007,7048,97927,7984,N,N,47212,12854
8600000US75169,75169,ZCTA5 75169,5349,288,3870,277,2939,274,1479,204,42242,3906,52207,5492,63349,5078,21689,4925,54043,4265,62185,5773,N,N,31951,4352
8600000US75172,75172,ZCTA5 75172,1172,145,909,113,658,110,263,121,36538,5361,37404,8032,42786,11673,31979,8899,45857,7366,41506,5944,N,N,57938,26262
8600000US75173,75173,ZCTA5 75173,1573,174,1179,163,963,165,394,144,64798,8677,77019,13710,81450,5381,22902,6563,74047,9874,86729,10981,N,N,34513,10557
8600000US75180,75180,ZCTA5 75180,6994,344,5460,252,3345,270,1534,288,39265,2172,40242,2727,42254,5129,31477,8168,47762,3456,51256,4294,N,N,32935,4391
8600000US75181,75181,ZCTA5 75181,7497,252,6527,250,5283,259,970,195,83182,4717,86694,4574,93148,6531,58350,8540,87976,4462,90913,4714,N,N,58732,10565
8600000US75182,75182,ZCTA5 75182,1634,108,1458,81,1346,104,176,82,120795,16924,122159,13250,125875,11246,51563,72050,128870,11779,133736,12302,N,N,84449,32102
8600000US75189,75189,ZCTA5 75189,6564,364,5215,317,4362,336,1349,248,74053,4261,77067,2505,78575,2489,46810,7609,78430,4438,84309,5481,N,N,49524,6732
8600000US75201,75201,ZCTA5 75201,5145,340,1034,180,797,145,4111,347,61902,8370,113532,18211,137740,33459,54735,4179,99927,14921,174900,62788,N,N,80590,10412
8600000US75202,75202,ZCTA5 75202,1181,184,239,93,119,64,942,176,76488,7355,101792,15697,116736,13469,73125,11802,87172,13178,108587,30896,N,N,79864,10998
8600000US75203,75203,ZCTA5 75203,5377,246,3294,282,1474,234,2083,224,30006,2524,31261,4041,36157,5942,22853,6876,39097,3885,36136,2996,N,N,38853,8595
8600000US75204,75204,ZCTA5 75204,13685,457,4197,385,2543,327,9488,441,56310,4145,44193,6807,83708,15800,58130,5362,84096,5926,84851,9575,N,N,83254,7425
8600000US75205,75205,ZCTA5 75205,8835,302,5045,254,4114,224,3790,306,119517,17185,211859,13993,242167,21182,52210,3469,218872,14895,299263,21768,N,N,110760,22063
8600000US75206,75206,ZCTA5 75206,19602,541,5830,453,4092,390,13772,557,50894,1711,69455,6825,83243,6268,44040,2540,72574,3480,97944,7840,N,N,60387,4093
8600000US75207,75207,ZCTA5 75207,258,84,41,43,29,41,217,78,80250,54023,47135,28139,46510,26404,82188,37483,69864,14233,56968,14243,N,N,72301,15912
8600000US75208,75208,ZCTA5 75208,9788,314,6295,358,4314,339,3493,330,40908,2598,42029,2666,51293,3780,33076,3584,63985,4673,65078,5476,N,N,58099,6850
8600000US75209,75209,ZCTA5 75209,6158,234,3401,254,2462,249,2757,286,77522,6229,88827,8263,138478,33829,57108,9181,155119,15049,188436,27068,N,N,111635,17847
8600000US75210,75210,ZCTA5 75210,2354,212,1335,195,378,127,1019,205,15218,3180,21861,4266,21905,6253,10215,1814,21364,2868,26118,4061,N,N,13869,2729
8600000US75211,75211,ZCTA5 75211,19820,486,15231,542,10008,551,4589,447,35928,1174,37477,1506,42047,3240,24325,4564,44373,1465,46650,1643,51774,2382,31598,2666
8600000US75212,75212,ZCTA5 75212,6644,217,5085,303,2565,215,1559,259,26245,2315,30727,2369,39984,4148,13049,2278,34726,2454,38220,3019,N,N,19457,2914
8600000US75214,75214,ZCTA5 75214,15410,409,7864,462,6150,352,7546,449,63783,3311,102000,11550,123794,9822,45198,3035,105849,6015,146703,10843,N,N,62184,3825
8600000US75215,75215,ZCTA5 75215,6033,268,2653,284,726,184,3380,282,20892,1319,22991,2396,41121,8067,16339,2355,35942,5912,37650,5537,N,N,33893,9122
8600000US75216,75216,ZCTA5 75216,16725,457,10695,567,4544,347,6030,506,23406,1263,27250,1641,37526,2579,14507,1725,31389,1744,35597,2251,N,N,22227,2269
8600000US75217,75217,ZCTA5 75217,21734,484,17735,469,10301,475,3999,418,34984,1290,35633,1283,41117,2330,22777,3661,42517,1731,43903,1927,52216,2839,29752,3106
8600000US75218,75218,ZCTA5 75218,9883,303,5342,343,3727,299,4541,381,64809,3179,85409,5156,105280,7680,50819,4385,89783,6031,110182,11745,N,N,63644,6076
8600000US75219,75219,ZCTA5 75219,11878,450,3346,383,2358,324,8532,398,56683,3803,72038,24915,103417,18191,54552,2649,94491,7381,138592,17984,N,N,76727,6361
8600000US75220,75220,ZCTA5 75220,13457,323,9050,444,4981,357,4407,359,35494,2153,33315,2981,44131,6926,32839,2847,69442,5330,74440,7870,N,N,52336,6194
8600000US75223,75223,ZCTA5 75223,4067,210,2634,221,1788,205,1433,215,34835,4247,34857,5222,37328,8560,31597,7059,51952,4743,54389,6911,N,N,44882,8346
8600000US75224,75224,ZCTA5 75224,10262,311,7424,354,4524,345,2838,338,31300,1820,34051,2886,41096,6505,23540,4030,41461,2841,42796,2729,50310,3806,30498,3230
8600000US75225,75225,ZCTA5 75225,8348,274,5434,239,4795,247,2914,259,127143,11492,186452,23282,207702,14455,61557,7043,206111,14873,264077,20441,N,N,97550,12852
8600000US75226,75226,ZCTA5 75226,1365,190,388,112,365,112,977,170,36617,4321,41071,14414,43125,14630,35673,3058,45306,4488,51982,8494,N,N,42374,5258
8600000US75227,75227,ZCTA5 75227,16754,374,12737,498,7497,460,4017,422,37395,1745,37963,2144,45865,2463,29381,2909,46300,1682,47942,1883,N,N,35435,2918
8600000US75228,75228,ZCTA5 75228,23387,419,14461,583,8786,449,8926,544,37242,1765,42507,3119,54123,5003,26531,2194,48181,2083,52830,2718,N,N,37854,3106
8600000US75229,75229,ZCTA5 75229,10928,284,7983,385,6063,342,2945,282,69466,6229,81223,12400,105960,8486,47550,6128,123328,7583,139012,9968,N,N,73996,12811
8600000US75230,75230,ZCTA5 75230,12510,355,6771,349,5401,319,5739,419,67321,5047,125015,12140,156711,9316,41934,3559,148139,11124,214136,20990,N,N,68041,8804
8600000US75231,75231,ZCTA5 75231,14004,562,7841,530,4959,460,6163,493,33659,2683,35977,4630,46440,7084,29147,3064,59738,4670,73473,8051,N,N,41007,4699
8600000US75232,75232,ZCTA5 75232,9581,301,6890,317,3844,295,2691,282,41012,3279,47049,3743,60336,3343,24605,4114,49811,2439,55804,2853,N,N,31753,2957
8600000US75233,75233,ZCTA5 75233,4223,264,3138,243,1906,245,1085,199,41836,4699,46161,4818,48232,9132,23892,6306,52232,3984,55789,5231,N,N,34888,6480
8600000US75234,75234,ZCTA5 75234,10113,264,6990,274,5083,319,3123,311,55222,3472,61288,3020,70850,7354,39523,4708,74619,5091,85811,7200,N,N,46645,4138
8600000US75235,75235,ZCTA5 75235,6076,348,3412,330,2014,304,2664,313,41066,3217,37099,6178,42161,8020,40976,4352,52056,4714,49155,5133,N,N,51851,7577
8600000US75236,75236,ZCTA5 75236,5356,308,3514,297,1921,254,1842,303,31511,3485,33468,9440,63050,7435,26813,3889,43702,4437,48542,5796,N,N,31648,4068
8600000US75237,75237,ZCTA5 75237,7163,345,3948,391,1203,235,3215,389,27693,1799,29587,2433,49107,14956,24991,3436,33153,2210,35517,2747,N,N,27725,2922
8600000US75238,75238,ZCTA5 75238,11665,300,7524,406,5537,364,4141,383,55596,3938,72246,7021,93289,4694,34203,4701,82592,5193,100604,8074,N,N,48728,4235
8600000US75240,75240,ZCTA5 75240,9218,369,5633,479,3293,430,3585,379,35431,2476,37554,4588,56397,14285,31073,4024,61245,4948,67676,8537,N,N,48193,5726
8600000US75241,75241,ZCTA5 75241,9345,384,6303,419,2818,279,3042,350,29975,2356,33899,2928,48013,4346,20330,3929,38612,2209,43861,2909,N,N,26148,3093
8600000US75243,75243,ZCTA5 75243,23095,685,13290,587,7553,505,9805,586,38205,2131,42908,3001,61840,3490,31649,1729,58207,2741,66888,4851,N,N,44678,4068
8600000US75244,75244,ZCTA5 75244,5570,207,3424,216,2696,216,2146,230,70308,9659,87233,16699,120417,21847,51522,6294,103765,7174,126199,11286,N,N,66650,7812
