GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15
8600000US75102,75102,ZCTA5 75102,437,110,404,105,319,104,33,29,38880,8884,39740,15679,45956,29676,4792,25877,52676,9691,55213,9728,N,N,12273,9472
8600000US75103,75103,ZCTA5 75103,4764,329,3115,275,2663,263,1649,282,44887,7470,64319,8092,71005,5882,22466,3367,60600,5247,75378,6761,N,N,31492,4530
8600000US75104,75104,ZCTA5 75104,15956,483,11819,338,8395,367,4137,506,68209,3773,79368,4225,91201,5250,42458,2955,80933,3030,89969,3568,N,N,52578,5023
8600000US75105,75105,ZCTA5 75105,88,36,29,16,21,12,59,36,19423,37944,51719,36431,85938,64422,16635,3917,41899,18323,79041,32359,N,N,23641,10647
8600000US75109,75109,ZCTA5 75109,1480,168,1146,150,959,140,334,79,61250,11584,73375,11653,84792,11870,27833,5324,74578,7919,81807,8367,N,N,46488,17395
8600000US75110,75110,ZCTA5 75110,10225,330,7321,335,4902,392,2904,380,40281,2261,44527,4984,60512,5197,28252,4147,53324,3376,59175,4346,N,N,35651,3959
8600000US75114,75114,ZCTA5 75114,1436,171,1178,163,927,155,258,86,61667,7178,68043,9839,82853,22202,46250,12215,75836,7470,82203,8993,N,N,44162,6653
8600000US75115,75115,ZCTA5 75115,18502,592,13231,450,8919,536,5271,492,58022,5287,73313,5558,90301,6144,34003,3953,73052,3683,83292,4812,N,N,44892,6126
8600000US75116,75116,ZCTA5 75116,6867,260,5116,236,3314,242,1751,293,50841,4720,57910,4345,68578,4717,33469,4525,59897,3371,65616,4107,N,N,38667,4128
8600000US75117,75117,ZCTA5 75117,1385,120,953,123,782,123,432,85,40288,6693,50417,4248,52260,14897,19643,7420,51205,5216,60531,7227,N,N,28884,5057
8600000US75119,75119,ZCTA5 75119,9094,416,6694,331,4749,365,2400,321,44802,2247,49525,2319,60217,5194,26406,5947,57885,3470,65092,4207,N,N,33869,4126
8600000US75124,75124,ZCTA5 75124,1486,147,1096,155,857,123,390,82,43077,8167,53533,6052,58750,9067,23198,4475,55296,4934,62180,6249,N,N,28994,4799
8600000US75125,75125,ZCTA5 75125,2067,231,1555,235,1285,220,512,141,40331,13863,47869,9132,56806,9260,22988,6151,53431,6889,60788,8270,N,N,29792,5814
8600000US75126,75126,ZCTA5 75126,11175,393,9488,359,7564,403,1687,295,83554,5391,88947,5179,99715,5599,53087,9646,90974,3862,94373,4200,N,N,63702,9988
8600000US75127,75127,ZCTA5 75127,584,73,441,73,368,74,143,38,44250,7736,55903,6310,58173,4833,16635,8461,52543,5234,60625,6399,N,N,27009,6418
8600000US75132,75132,ZCTA5 75132,337,121,296,118,296,118,41,40,65078,25630,65625,39471,65625,39471,58250,75026,86965,30496,92679,34066,N,N,45707,25543
8600000US75134,75134,ZCTA5 75134,6943,305,4891,294,2594,289,2052,318,44754,5980,48900,5920,63103,8576,34000,11411,53479,3543,59230,4657,N,N,37272,4017
8600000US75135,75135,ZCTA5 75135,1796,161,1441,172,1136,164,355,101,56082,11413,73239,14878,78947,9825,37292,16347,75449,10921,82811,13180,N,N,41034,8514
8600000US75137,75137,ZCTA5 75137,6945,232,5137,241,3281,272,1808,284,58096,3616,63479,4463,83189,6189,39063,5459,70678,3847,78674,4571,N,N,45046,5064
8600000US75140,75140,ZCTA5 75140,2396,205,1663,175,1217,151,733,163,41739,3941,51715,4343,60896,3808,22130,3814,55186,6119,63571,8001,N,N,33977,7004
8600000US75141,75141,ZCTA5 75141,1421,126,1041,94,739,102,380,101,37412,5005,46375,11468,51086,8137,25521,10419,53425,7596,58890,8884,N,N,34072,9994
8600000US75142,75142,ZCTA5 75142,6178,262,4661,261,3341,258,1517,234,51348,3590,63170,4694,74898,4001,29482,4041,64102,3263,71747,3632,N,N,35261,4287
8600000US75143,75143,ZCTA5 75143,5985,322,4091,292,3254,283,1894,257,41440,3765,50935,4407,59568,7671,26272,1331,54457,3758,60956,4980,N,N,37283,5618
8600000US75144,75144,ZCTA5 75144,1328,121,991,122,591,96,337,75,34797,4484,43315,10795,67063,16694,22946,5096,58323,9636,68189,12519,N,N,24117,2880
8600000US75146,75146,ZCTA5 75146,6411,265,4613,285,3108,332,1798,311,57197,5796,63684,3220,66736,4581,35278,9629,62837,4004,68950,3941,N,N,43976,7632
8600000US75147,75147,ZCTA5 75147,2752,282,2142,272,1611,276,610,153,42365,9906,51928,7476,53613,17799,18611,5337,55477,7601,59839,6936,N,N,37135,24693
8600000US75148,75148,ZCTA5 75148,2282,185,1655,177,1157,142,627,107,34695,2833,43125,5709,54007,6711,16496,2575,50999,5528,60419,7371,N,N,24992,3110
8600000US75149,75149,ZCTA5 75149,18557,517,14214,549,8800,524,4343,498,46182,2371,50780,4082,65752,5007,29127,5058,58844,2503,62972,3259,N,N,38893,3338
8600000US75150,75150,ZCTA5 75150,21812,539,14930,494,9336,475,6882,558,45658,1706,51542,3323,65870,4803,34821,3042,58861,2428,64498,3175,77029,3735,43235,3222
8600000US75152,75152,ZCTA5 75152,1576,187,1291,177,1046,166,285,99,52887,6310,53949,10086,54432,12130,48264,8199,66969,8182,70213,9533,N,N,50148,8468
8600000US75153,75153,ZCTA5 75153,238,71,210,69,160,62,28,26,39559,13316,36667,11669,35500,11683,198056,264294,66371,23563,56396,22900,N,N,135061,79596
8600000US75154,75154,ZCTA5 75154,11993,479,9643,400,7200,410,2350,337,70340,3060,76053,4879,87333,4056,40365,3583,82231,3875,88553,4620,N,N,49825,5956
8600000US75155,75155,ZCTA5 75155,882,100,687,89,597,90,195,72,38382,6652,42454,12928,46042,16210,16313,15679,47958,5705,53651,5845,N,N,25064,9634
8600000US75156,75156,ZCTA5 75156,6117,376,3770,315,2887,298,2347,344,38125,3412,46090,3957,49564,3246,24069,1821,52038,4125,59417,5769,N,N,38259,6184
8600000US75157,75157,ZCTA5 75157,120,32,87,30,69,29,33,15,47917,15796,57917,16154,58917,10279,12188,3761,47983,8380,56540,9978,N,N,25421,10852
8600000US75158,75158,ZCTA5 75158,1340,155,1108,157,923,150,232,78,59297,7489,64057,11965,82599,13547,30000,10958,72366,7437,78705,8292,N,N,39027,10762
8600000US75159,75159,ZCTA5 75159,5585,321,4341,239,3473,253,1244,277,46643,6413,52479,4972,59358,6879,26548,8788,61115,5259,66613,5994,N,N,37263,7921
8600000US75160,75160,ZCTA5 75160,7852,368,5668,322,3986,300,2184,299,47440,4975,56228,5354,67644,3955,28194,7076,64309,5903,72472,8169,N,N,41137,6773
8600000US75161,75161,ZCTA5 75161,2254,251,1769,256,1384,242,485,178,49881,9776,55576,9828,66087,18715,22621,5432,60006,6633,64293,7173,N,N,32244,8940
8600000US75163,75163,ZCTA5 75163,885,169,515,103,435,98,370,135,57540,15534,60855,18985,75156,34901,33750,27756,86960,25393,103595,40213,N,N,63435,25363
8600000US75164,75164,ZCTA5 75164,174,53,151,50,134,46,23,18,60500,15080,69583,24521,75000,25351,39250,22590,73709,13495,78450,14512,N,N,38461,14973
8600000US75165,75165,ZCTA5 75165,13559,395,10331,359,7756,360,3228,359,57775,2679,65187,2868,76885,4176,39392,5966,71262,3030,77769,3504,N,N,45401,4811
8600000US75166,75166,ZCTA5 75166,1168,98,991,103,888,106,177,62,84167,11524,92011,16874,100125,19246,65417,9095,100495,9002,106240,10161,N,N,62681,8542
8600000US75167,75167,ZCTA5 75167,3182,273,2606,270,2347,296,576,191,80640,5193,84524,8041,88829,11007,55000,9630,89264,7376,95051,9052,N,N,54677,9036
8600000US75169,75169,ZCTA5 75169,4964,272,3548,243,2605,219,1416,215,42360,3601,52007,4878,62969,7178,21766,4343,63453,8393,73840,10780,N,N,35747,7886
8600000US75172,75172,ZCTA5 75172,1147,139,880,103,539,107,267,109,38188,6064,31222,8912,32028,7990,40977,11618,46171,8764,35570,4658,N,N,71323,30608
8600000US75173,75173,ZCTA5 75173,1429,171,1192,162,994,161,237,88,66235,7840,72115,8944,75303,6780,27056,13095,77353,6718,83589,7873,N,N,43640,17896
8600000US75180,75180,ZCTA5 75180,6739,344,5249,265,3272,341,1490,287,39008,2743,40950,2628,48524,7244,24034,9624,48848,3973,53509,5150,N,N,29714,4101
8600000US75181,75181,ZCTA5 75181,8005,237,6980,262,5148,372,1025,233,72687,3514,74370,6496,92110,7027,47536,17531,78798,4289,81962,4730,N,N,48740,8058
8600000US75182,75182,ZCTA5 75182,1780,122,1641,117,1472,135,139,75,100000,23332,102112,28312,116410,26234,30089,43784,122093,17176,124800,18484,N,N,69920,36577
8600000US75189,75189,ZCTA5 75189,7314,385,5911,298,5045,328,1403,245,71981,6379,79292,6300,81259,4255,48285,10997,76671,4709,81949,5397,N,N,51114,8404
8600000US75201,75201,ZCTA5 75201,6735,387,1489,276,1117,225,5246,399,76408,8056,117443,21647,132266,21155,66315,6475,118510,16530,202623,56446,N,N,94140,9936
8600000US75202,75202,ZCTA5 75202,1338,179,161,69,88,45,1177,186,79336,16300,106133,5937,126136,28413,78105,10296,99421,17177,124106,40734,N,N,96045,18438
8600000US75203,75203,ZCTA5 75203,5669,247,3140,260,1223,210,2529,282,29045,2671,32335,3038,46133,7876,21826,4283,37665,3035,39039,4032,N,N,33099,4594
8600000US75204,75204,ZCTA5 75204,15059,445,4189,396,2619,327,10870,540,66646,4337,76441,16068,108202,9190,63716,6014,95841,5691,108728,11037,N,N,89762,7869
8600000US75205,75205,ZCTA5 75205,8894,258,5288,197,4259,202,3606,298,115972,14574,197656,19704,231378,20177,55165,5373,225052,14076,307010,22362,N,N,103377,17797
8600000US75206,75206,ZCTA5 75206,20439,449,6419,403,4420,390,14020,562,52889,2085,68371,5157,85962,7515,46275,2391,77194,3684,103354,9581,N,N,63534,4176
8600000US75207,75207,ZCTA5 75207,1030,108,136,62,95,50,894,116,79063,20231,92300,34589,140972,74178,73088,21798,88747,13902,141348,53503,N,N,80746,12359
8600000US75208,75208,ZCTA5 75208,10053,279,6536,302,4021,327,3517,276,46547,2331,47554,3440,62522,8659,38120,4509,75818,5147,79478,7168,N,N,63614,7947
8600000US75209,75209,ZCTA5 75209,6511,228,3628,261,2728,248,2883,302,81791,8496,104034,10274,137234,29171,57656,8389,149427,12415,184176,19921,N,N,104252,16934
8600000US75210,75210,ZCTA5 75210,2380,192,1498,190,428,98,882,160,17594,2744,23639,3995,30854,10886,11786,2003,24392,2403,27743,3356,N,N,16404,3693
8600000US75211,75211,ZCTA5 75211,20687,335,15713,428,9751,425,4974,381,36908,1644,38223,2112,46928,2831,24943,2373,45456,1999,46745,2229,54693,2848,35042,3300
8600000US75212,75212,ZCTA5 75212,7117,175,5410,281,2780,242,1707,245,28577,2551,33475,2626,42040,3934,13548,2490,37281,2175,40874,2469,51157,4392,21617,3213
8600000US75214,75214,ZCTA5 75214,15407,351,8007,338,6527,379,7400,406,71740,4380,120096,8759,134710,9271,44667,5594,116443,5300,162485,9471,N,N,65567,5385
8600000US75215,75215,ZCTA5 75215,5658,278,2974,246,1102,193,2684,197,23991,3153,28194,5400,48077,11681,15118,3336,37575,3654,40456,3805,N,N,32890,6782
8600000US75216,75216,ZCTA5 75216,16684,439,10692,424,4432,368,5992,378,23591,1459,27789,1455,35880,3620,14360,1241,31607,1540,35872,2084,45083,3033,21024,1794
8600000US75217,75217,ZCTA5 75217,22113,437,17711,520,10402,484,4402,412,35786,1654,37602,1557,43704,2936,18197,1812,43093,1752,45598,1797,54087,2663,27526,3395
8600000US75218,75218,ZCTA5 75218,10089,264,5746,407,4304,343,4343,402,71820,4302,91226,6221,105763,5864,51378,3400,94397,5776,115946,9897,N,N,62879,6077
8600000US75219,75219,ZCTA5 75219,12204,373,3152,330,2205,248,9052,459,60726,3938,90117,25439,118969,24378,57203,4453,99296,7308,156375,24916,N,N,78538,5201
8600000US75220,75220,ZCTA5 75220,13994,325,9391,408,5755,417,4603,396,38628,1922,36580,3132,44646,3957,37369,4465,74749,5143,81947,7338,N,N,55224,6230
8600000US75223,75223,ZCTA5 75223,4246,224,2756,188,1886,182,1490,178,36206,3511,42697,5506,52738,5486,23500,4862,56953,5669,65402,7881,N,N,36949,6215
8600000US75224,75224,ZCTA5 75224,10481,279,7480,333,4138,334,3001,259,34592,3068,37586,2976,49504,5695,22067,3686,45132,2435,46759,3036,N,N,35390,3753
8600000US75225,75225,ZCTA5 75225,8427,265,5824,230,5298,229,2603,294,156173,15947,215833,24658,228375,20014,60505,10298,237303,15345,293409,19360,N,N,109019,26273
8600000US75226,75226,ZCTA5 75226,1607,224,358,106,310,102,1249,209,46861,6479,53676,19693,54779,28159,44645,6128,57279,8068,61034,12819,N,N,55838,9228
8600000US75227,75227,ZCTA5 75227,16716,362,12753,449,7326,456,3963,421,38201,2033,39319,1927,46574,4163,28997,2414,46276,2013,47094,2181,56083,3133,36893,3673
8600000US75228,75228,ZCTA5 75228,24228,425,15598,497,8666,515,8630,553,36773,1918,40532,2276,52577,3770,26628,1625,48825,1565,52067,2266,63439,3418,39161,2827
8600000US75229,75229,ZCTA5 75229,11046,234,8009,313,6226,354,3037,302,74274,5360,87676,6823,107630,6502,48516,7358,130721,6856,149526,9662,171250,11578,77555,7833
8600000US75230,75230,ZCTA5 75230,12070,415,6857,381,5265,323,5213,400,69028,6068,112835,17208,153438,21031,42105,3771,145257,9550,192542,16137,N,N,80312,9529
8600000US75231,75231,ZCTA5 75231,14286,500,7696,528,4721,367,6590,412,32011,1674,35100,6359,47275,8593,28438,4385,62147,3819,77344,7208,N,N,43096,4696
8600000US75232,75232,ZCTA5 75232,9808,300,6682,343,3674,328,3126,378,35443,2362,39980,4242,49527,7570,24161,3534,45970,2413,52037,2783,N,N,30890,3732
8600000US75233,75233,ZCTA5 75233,4504,228,3330,236,1961,207,1174,227,39175,3453,41418,4842,53166,6862,18281,6864,51249,4638,55082,5686,N,N,33065,9847
8600000US75234,75234,ZCTA5 75234,10324,287,7090,237,5175,281,3234,330,55060,4761,59428,2899,66297,4045,38125,4733,71806,4134,81595,5417,N,N,47872,4775
8600000US75235,75235,ZCTA5 75235,6799,302,3193,337,1653,278,3606,329,40593,4334,36367,6528,44487,11984,39228,6751,51382,4106,50639,6296,N,N,48665,5455
8600000US75236,75236,ZCTA5 75236,5496,259,3772,243,1951,227,1724,256,38408,3544,40776,2689,58771,11095,32665,8870,52693,7991,58343,11025,N,N,37174,5536
8600000US75237,75237,ZCTA5 75237,7594,267,4247,338,1363,219,3347,287,29728,2485,33536,2662,50049,14723,25424,3756,34763,2294,38494,3261,N,N,27783,2742
8600000US75238,75238,ZCTA5 75238,11972,326,7570,335,5590,339,4402,333,52542,3159,71116,4722,96207,8738,33907,3896,81049,4825,99435,6968,N,N,48124,5871
8600000US75240,75240,ZCTA5 75240,10034,322,5800,330,3028,354,4234,364,36498,2110,34080,3610,47113,10621,36293,3368,58669,4713,61885,6478,N,N,50036,6681
8600000US75241,75241,ZCTA5 75241,9621,343,6700,361,2576,289,2921,303,32258,2140,37690,3261,50736,4099,20368,3723,43876,5673,50635,7854,N,N,26889,3717
