GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars)
8600000US73430,73430,ZCTA5 73430,521,77,431,75,383,67,90,42,52019,10331,54010,7525,54115,9400,27500,16254,58931,10422,63268,11898,N,N,33696,11628
8600000US73931,73931,ZCTA5 73931,252,40,193,36,181,34,59,24,66818,5504,68438,25103,73438,30252,44659,16934,81198,12705,89122,15759,N,N,55275,20996
8600000US73949,73949,ZCTA5 73949,573,66,425,62,375,69,148,42,45972,4870,56125,10701,60398,5578,32353,4828,53591,5667,58115,7239,N,N,31432,6256
8600000US75001,75001,ZCTA5 75001,7001,361,2564,216,1823,238,4437,467,55855,4998,65663,5594,76995,27032,52541,3624,77641,6746,87319,8641,N,N,69247,8360
8600000US75002,75002,ZCTA5 75002,21082,415,17135,491,14119,501,3947,390,91950,3105,103020,4646,111976,4648,51604,2531,106455,4023,114570,4622,N,N,67631,6472
8600000US75006,75006,ZCTA5 75006,16710,439,11704,345,8508,441,5006,460,57002,2431,60023,3379,67694,3314,47385,3960,73830,3035,77692,4023,N,N,60870,6175
8600000US75007,75007,ZCTA5 75007,18422,412,14093,473,11250,505,4329,389,80000,3671,88784,3815,100883,5292,51451,5968,96653,3851,106278,5220,N,N,61657,6797
8600000US75009,75009,ZCTA5 75009,2752,223,2253,179,1912,205,499,158,88682,11055,103806,10768,110833,7565,37969,2311,110711,14964,122554,18358,N,N,53341,18310
8600000US75010,75010,ZCTA5 75010,8310,361,6390,378,4753,347,1920,335,74578,7115,82563,9033,91142,8274,60243,10635,92705,6832,97730,8113,N,N,68832,7296
8600000US75013,75013,ZCTA5 75013,9995,292,7995,299,7123,325,2000,288,129124,6323,147157,11685,154838,6379,55673,10919,147564,7581,163035,8682,N,N,83970,12630
8600000US75019,75019,ZCTA5 75019,14064,292,11144,285,9322,348,2920,313,106887,4387,124302,4325,133850,5035,55529,6170,130746,5191,145113,6230,N,N,73874,9941
8600000US75020,75020,ZCTA5 75020,8917,334,5890,305,4037,306,3027,282,39795,3437,55931,4895,64554,5418,22656,3465,54030,3239,64977,4519,N,N,31247,4120
8600000US75021,75021,ZCTA5 75021,3231,203,2193,214,1558,211,1038,183,41028,6038,57825,11576,66636,10291,18886,2724,54528,4786,66030,6141,N,N,27101,5007
8600000US75022,75022,ZCTA5 75022,6912,250,6064,241,5324,242,848,255,140787,8099,148121,3862,156099,6095,65847,17977,167734,10093,179993,10716,N,N,72268,12436
8600000US75023,75023,ZCTA5 75023,17539,379,12714,418,9735,408,4825,367,73814,2754,83136,2458,94625,5023,49025,3409,88035,3017,98247,3580,N,N,59354,4286
8600000US75024,75024,ZCTA5 75024,15335,410,9709,518,8418,470,5626,389,90804,6008,118321,6096,127898,7806,54458,4298,114195,4694,140530,6359,N,N,67432,5668
8600000US75025,75025,ZCTA5 75025,18150,316,13852,368,11968,405,4298,344,105482,3626,121604,3892,132159,5451,54242,4875,122103,4330,137564,4631,N,N,68939,7325
8600000US75028,75028,ZCTA5 75028,13856,279,11714,308,10247,347,2142,311,110286,3911,117842,6608,127450,4941,65893,7178,127806,5027,137334,6370,N,N,71913,6266
8600000US75032,75032,ZCTA5 75032,9722,406,7958,378,6597,428,1764,251,91456,5663,100026,10151,112781,6610,43697,5923,113362,6561,123433,7727,N,N,59421,9933
8600000US75034,75034,ZCTA5 75034,24076,449,19487,517,16646,466,4589,451,112937,4687,123388,4417,132897,4375,66163,10005,135869,5097,145953,6246,N,N,87159,11012
8600000US75035,75035,ZCTA5 75035,16375,353,13442,382,11096,426,2933,328,101114,3365,108483,4802,115704,3331,56513,7207,109284,3700,116133,4160,N,N,73726,7559
8600000US75038,75038,ZCTA5 75038,11839,410,6481,427,4379,361,5358,420,46357,3218,53922,6334,71795,4176,40100,4495,68381,4195,80428,7047,N,N,52521,5555
8600000US75039,75039,ZCTA5 75039,6423,290,2524,300,2089,270,3899,305,71054,7755,95375,11303,115216,27224,58567,4997,110017,12181,147033,22580,N,N,84958,13356
8600000US75040,75040,ZCTA5 75040,17591,353,14340,321,10423,434,3251,346,54420,2226,56978,3057,66321,2948,35661,5137,65158,2310,67857,2569,N,N,45763,5184
8600000US75041,75041,ZCTA5 75041,9354,291,6983,279,4589,324,2371,258,42621,2126,46205,3058,54541,4626,29366,2505,53283,2895,56852,3897,N,N,35974,3723
8600000US75042,75042,ZCTA5 75042,11176,271,8566,327,5719,286,2610,317,42586,2574,44429,3546,51416,4020,32324,7868,51961,2848,54055,3721,N,N,38501,3977
8600000US75043,75043,ZCTA5 75043,19940,382,14868,479,10391,467,5072,381,56192,3559,63298,2469,75467,2490,37500,3798,68069,2092,72876,2444,N,N,48679,6503
8600000US75044,75044,ZCTA5 75044,14850,369,11151,411,8152,440,3699,324,66166,3597,76377,4902,93888,3660,46409,3097,82922,2745,91475,3476,N,N,53322,4187
8600000US75048,75048,ZCTA5 75048,6655,276,5737,247,4671,307,918,208,88691,3778,92120,5921,102519,6736,53750,8167,98334,4457,103946,5082,N,N,60536,8306
8600000US75050,75050,ZCTA5 75050,14875,484,9346,386,5991,390,5529,526,43753,2287,50817,4212,61123,1831,35865,2558,56274,2909,62753,4123,N,N,42548,3049
8600000US75051,75051,ZCTA5 75051,12904,394,9184,337,5815,352,3720,407,38048,2683,40395,2628,50742,4842,29290,4172,47802,2370,51130,3132,N,N,36553,3066
8600000US75052,75052,ZCTA5 75052,28346,566,22094,509,15912,554,6252,578,67547,2349,73767,1587,82468,2935,47512,6172,77015,2521,81804,2897,N,N,54906,5057
8600000US75054,75054,ZCTA5 75054,1437,157,1235,148,1066,133,202,98,103996,12974,105156,5180,109097,20697,51900,45219,109661,13169,114287,13264,N,N,75818,25221
8600000US75056,75056,ZCTA5 75056,17262,568,12232,449,10249,486,5030,572,81492,5473,99403,7440,107738,4726,48765,3867,100436,4053,114014,4426,N,N,63619,7105
8600000US75057,75057,ZCTA5 75057,4875,253,2914,227,1933,257,1961,228,47850,4274,53060,3509,63381,8041,41409,4596,57906,3918,63704,5425,N,N,46463,4867
8600000US75058,75058,ZCTA5 75058,1008,114,820,103,726,107,188,58,82292,17132,90135,15046,91622,9770,43750,24473,90770,11688,98623,14091,N,N,47768,15303
8600000US75060,75060,ZCTA5 75060,14589,377,11096,393,7423,506,3493,362,45394,3086,48755,3525,57113,4271,31644,3700,56362,2542,58787,2746,N,N,42667,5418
8600000US75061,75061,ZCTA5 75061,17292,374,11673,429,7807,448,5619,452,38186,2060,41394,1517,47667,3627,30789,1761,51363,1938,55537,2657,64466,3571,39021,3029
8600000US75062,75062,ZCTA5 75062,16624,394,10503,364,7402,414,6121,376,44683,2656,50027,3643,59380,5252,34724,3583,60468,2354,66337,3067,N,N,47073,4044
8600000US75063,75063,ZCTA5 75063,15419,451,9051,468,7050,404,6368,509,67618,4083,93482,8916,109545,7030,49050,2165,95073,5396,118735,8184,N,N,60322,5190
8600000US75065,75065,ZCTA5 75065,4081,214,3006,223,2231,207,1075,266,74816,7480,80573,10046,97821,10652,51816,14521,85997,5091,92093,6455,N,N,65666,13041
8600000US75067,75067,ZCTA5 75067,24240,625,14799,633,10354,610,9441,686,54557,2076,64158,2899,75692,5499,42068,2791,66973,2656,75352,3881,N,N,51597,4362
8600000US75068,75068,ZCTA5 75068,11378,416,9342,382,7376,482,2036,334,80903,5150,83224,6379,95022,6184,56840,8481,86560,3395,87912,3884,N,N,65644,10717
8600000US75069,75069,ZCTA5 75069,12035,423,8323,422,6163,438,3712,422,45715,2750,56392,7985,74521,7596,30600,3545,71802,4953,84010,7353,N,N,41019,5270
8600000US75070,75070,ZCTA5 75070,25006,543,20761,600,17590,664,4245,501,101286,4356,110990,5078,118257,4119,50841,6874,113192,4037,122322,4568,N,N,62700,6524
8600000US75071,75071,ZCTA5 75071,12166,407,9601,435,7933,488,2565,318,76441,5527,84709,5700,91277,5869,43641,8962,95111,5772,102659,6173,N,N,61928,12238
8600000US75074,75074,ZCTA5 75074,14986,356,10757,395,7612,431,4229,413,56764,2843,65168,5292,81855,2969,38869,5136,72602,3013,80704,4188,N,N,46863,4240
8600000US75075,75075,ZCTA5 75075,13053,306,9528,269,7725,334,3525,320,76040,7230,91068,4625,102029,4534,41941,7071,92980,3642,105018,4586,N,N,57032,4959
8600000US75076,75076,ZCTA5 75076,3161,224,2333,203,1858,193,828,182,50938,6843,62135,11823,66302,10115,24063,5026,64132,6391,74284,8488,N,N,34175,5918
8600000US75077,75077,ZCTA5 75077,12753,344,9999,346,8638,390,2754,389,97001,4976,106547,8436,118467,5988,56777,9631,114719,5223,126730,6091,N,N,64547,5901
8600000US75078,75078,ZCTA5 75078,3347,194,2808,164,2495,193,539,165,115960,8994,125909,7587,132775,6321,35859,39502,126626,8933,140075,9723,N,N,51832,17524
8600000US75080,75080,ZCTA5 75080,17482,353,10762,323,8249,330,6720,420,60216,2423,79003,4157,90058,4961,31417,4775,78348,3131,98304,4955,N,N,44222,3144
8600000US75081,75081,ZCTA5 75081,13249,373,8931,362,6877,389,4318,377,63411,3035,74604,4781,84389,4232,47104,4137,79177,4308,90105,6272,N,N,53506,4135
8600000US75082,75082,ZCTA5 75082,7657,279,6027,239,5335,225,1630,250,107910,7987,120919,8200,129673,8691,69167,10254,131649,6546,144953,8221,N,N,80996,9394
8600000US75087,75087,ZCTA5 75087,10015,304,8067,374,6803,398,1948,297,81243,4601,93616,10209,102008,6521,48306,10106,99246,5337,108021,6340,N,N,57147,7816
8600000US75088,75088,ZCTA5 75088,8521,288,7102,333,5608,353,1419,311,79287,5247,85383,5487,96090,5113,53750,11619,93224,4859,98897,5500,N,N,59774,10352
8600000US75089,75089,ZCTA5 75089,9237,308,7931,280,6634,380,1306,254,87257,5658,92704,8157,100769,6783,68750,17881,97129,4442,101147,4941,N,N,65867,6518
8600000US75090,75090,ZCTA5 75090,8184,370,6134,400,4153,373,2050,267,37359,2074,43660,3412,53023,3945,19286,5070,48804,3889,55127,5184,N,N,25400,3677
8600000US75092,75092,ZCTA5 75092,9538,398,5958,335,4139,343,3580,382,51710,3563,64043,6547,76544,3913,33333,4269,67984,5298,82141,7655,N,N,42527,4682
8600000US75093,75093,ZCTA5 75093,18776,358,12728,455,10863,458,6048,425,99761,6327,129806,7412,146686,9584,53865,3166,147005,5977,182823,8766,N,N,70855,5655
8600000US75094,75094,ZCTA5 75094,5695,253,5195,211,4686,221,500,164,113801,6323,116778,8408,124063,13203,67321,7131,127158,7757,129988,7885,N,N,91958,23959
8600000US75098,75098,ZCTA5 75098,15730,493,12360,394,10185,495,3370,426,79531,3439,85070,4030,93213,4830,50758,10594,87153,3188,93785,3549,N,N,57372,5540
8600000US75101,75101,ZCTA5 75101,198,51,159,45,130,38,39,22,32917,5012,34844,4721,36316,3250,19250,9108,40880,9266,43254,11875,N,N,25067,10497
8600000US75102,75102,ZCTA5 75102,365,110,343,109,260,104,22,20,52734,17258,54125,19404,63190,26444,44167,6755,62695,12860,63940,13910,N,N,38400,11406
8600000US75103,75103,ZCTA5 75103,4899,342,3387,314,2776,275,1512,276,47100,6376,57203,4162,62247,7918,21647,4768,57174,3849,68149,5258,N,N,31112,4198
8600000US75104,75104,ZCTA5 75104,15298,479,11399,314,7742,362,3899,446,67134,4963,79764,3673,91732,7001,41955,3974,81934,3486,91577,4245,N,N,49606,3808
8600000US75105,75105,ZCTA5 75105,133,46,60,40,57,40,73,33,40563,32087,63438,36747,63906,37111,14236,2688,42439,12637,66162,17661,N,N,22940,8883
8600000US75109,75109,ZCTA5 75109,1634,167,1273,158,1067,150,361,85,53750,10328,60354,8717,71189,7593,25337,3698,67378,6323,74981,7384,N,N,36810,6044
8600000US75110,75110,ZCTA5 75110,9944,379,6760,326,4696,331,3184,362,39977,2912,47625,6516,61522,4950,27066,4242,52876,2914,60854,3759,N,N,33372,2938
8600000US75114,75114,ZCTA5 75114,1365,126,1161,133,922,133,204,76,74659,12703,78906,10357,82063,8207,52917,15838,82014,8965,85674,10374,N,N,52207,9192
8600000US75115,75115,ZCTA5 75115,18102,501,12963,414,9019,440,5139,540,59494,4531,74619,4463,90685,3228,31888,2646,71658,3017,83372,3636,N,N,39979,3053
8600000US75116,75116,ZCTA5 75116,6699,275,4847,231,3364,244,1852,283,51598,3568,58932,3126,64219,5175,34828,4018,61053,3376,66484,4299,N,N,40561,4138
8600000US75117,75117,ZCTA5 75117,1375,139,897,118,742,112,478,98,40379,4649,45625,6726,50000,7118,24539,10768,48514,5804,56480,7660,N,N,32688,5866
8600000US75119,75119,ZCTA5 75119,8959,368,6796,339,4749,350,2163,318,46317,2047,49186,3709,62443,8213,27298,7594,60672,3243,66536,4344,N,N,37645,5206
8600000US75124,75124,ZCTA5 75124,1504,184,1021,164,877,145,483,142,48871,8038,54451,3181,55610,2713,24971,15128,67630,15691,83002,22817,N,N,34617,8711
8600000US75125,75125,ZCTA5 75125,2097,225,1539,197,1240,173,558,172,48072,5921,52756,8126,65069,13976,28469,4554,58325,5984,65061,7508,N,N,38081,9296
8600000US75126,75126,ZCTA5 75126,10157,415,8555,369,7094,375,1602,294,86872,4936,90953,4091,97631,2502,49479,6858,94177,4499,98324,4652,N,N,62433,9344
8600000US75127,75127,ZCTA5 75127,540,84,418,81,338,70,122,42,39545,7896,47188,14437,60000,13327,16071,10512,50356,5752,56608,7038,N,N,26993,5100
8600000US75132,75132,ZCTA5 75132,143,67,127,69,127,69,16,16,85721,20247,86010,17715,86010,17715,56429,72182,85306,29936,88276,32284,N,N,61725,42744
8600000US75134,75134,ZCTA5 75134,6916,299,4991,250,2866,300,1925,337,47672,5099,55432,5515,66966,5094,31594,8502,54037,3260,59605,4151,N,N,36049,3789
8600000US75135,75135,ZCTA5 75135,1794,159,1438,149,1179,152,356,99,57750,11250,65625,8621,71397,8707,36250,28932,71218,7882,76889,9741,N,N,41420,9420
8600000US75137,75137,ZCTA5 75137,6787,330,5294,262,3687,245,1493,289,59577,4313,65996,7697,80600,5228,37824,9705,76970,5694,83625,7116,N,N,50164,7326
8600000US75140,75140,ZCTA5 75140,2329,171,1652,155,1219,146,677,130,43047,3703,50694,6545,55972,4953,21540,9950,54997,7026,61629,9657,N,N,35549,6480
8600000US75141,75141,ZCTA5 75141,1350,174,1024,127,706,123,326,106,35435,5159,44537,8424,47500,10672,26125,4735,47109,5059,51736,5582,N,N,28838,4954
8600000US75142,75142,ZCTA5 75142,6310,346,4818,288,3573,271,1492,227,54258,4162,62083,4350,70212,6611,26559,2891,64360,4291,71218,5261,N,N,37006,6563
8600000US75143,75143,ZCTA5 75143,6167,354,4229,305,3153,288,1938,318,42704,3468,51543,2626,60340,3989,27286,4297,54467,3258,60262,4069,N,N,39574,5843
8600000US75144,75144,ZCTA5 75144,1274,141,940,124,596,109,334,89,33333,6406,45714,9562,63889,10913,23542,4094,56359,9552,67656,11632,N,N,22815,2872
8600000US75146,75146,ZCTA5 75146,6421,338,4479,294,2912,330,1942,366,58259,4530,63109,4315,70741,7683,36765,10988,62477,3716,68098,4570,N,N,47563,7210
8600000US75147,75147,ZCTA5 75147,2679,285,2107,280,1612,267,572,151,44260,8471,49317,5771,54803,13415,13813,1884,52855,5159,58941,6031,N,N,24125,7407
8600000US75148,75148,ZCTA5 75148,2490,188,1732,182,1249,163,758,129,34280,4468,41465,3572,49336,6103,21410,4935,47875,4704,54373,6095,N,N,30907,5302
8600000US75149,75149,ZCTA5 75149,18500,438,14428,405,9461,446,4072,373,47974,3029,52855,2660,62542,3750,30949,4609,56999,2188,61077,2626,N,N,37408,3498
8600000US75150,75150,ZCTA5 75150,21646,505,14649,445,9308,480,6997,600,46250,2065,54364,3018,67327,3597,32505,2420,57763,2150,64817,2611,N,N,40295,3372
8600000US75152,75152,ZCTA5 75152,1731,195,1399,161,1070,149,332,152,52699,6532,56198,12545,70187,21221,50040,29422,68478,6864,73204,8164,N,N,46771,9223
8600000US75153,75153,ZCTA5 75153,203,78,200,78,155,66,3,7,42813,28516,43750,29732,38542,39001,13750,23095,62498,21305,62784,21668,N,N,19667,16878
8600000US75154,75154,ZCTA5 75154,11621,401,9371,358,7043,432,2250,326,65404,4597,72258,5418,81146,3893,38370,4762,76511,3626,82038,3851,N,N,46665,6642
8600000US75155,75155,ZCTA5 75155,874,109,683,113,568,106,191,77,40324,4359,46042,15222,55313,13282,15729,14490,48275,5686,55292,5752,N,N,22230,7528
8600000US75156,75156,ZCTA5 75156,6411,335,3788,316,2948,268,2623,355,37042,4101,47468,4771,52188,5619,22785,2693,54639,5029,65115,7621,N,N,38363,6321
8600000US75157,75157,ZCTA5 75157,138,34,99,33,75,28,39,18,46250,15442,56563,18020,56563,13211,18125,24076,53175,10865,64211,11881,N,N,25162,8643
8600000US75158,75158,ZCTA5 75158,1460,136,1272,144,1029,137,188,72,54539,10789,61023,12594,76563,20202,18438,3444,68834,8118,73775,8497,N,N,26369,11638
8600000US75159,75159,ZCTA5 75159,5694,335,4274,207,3377,295,1420,320,47583,3568,51600,5364,59769,8430,27839,9991,56273,4223,61954,4856,N,N,35254,7257
8600000US75160,75160,ZCTA5 75160,7897,396,5769,362,4038,336,2128,258,45562,3866,54105,4560,63329,3733,24451,4873,59291,4936,67282,6738,N,N,35433,5387
8600000US75161,75161,ZCTA5 75161,2393,251,2020,249,1487,237,373,137,64438,13573,65409,12556,71642,5361,17424,7347,67893,7616,69840,6985,N,N,39599,14712
8600000US75163,75163,ZCTA5 75163,920,157,571,139,498,129,349,123,59200,17707,82962,31418,83913,21796,24250,26915,94900,35662,123901,54404,N,N,46711,22222
8600000US75164,75164,ZCTA5 75164,152,45,119,33,94,32,33,34,64500,30520,59625,19849,76667,26419,123036,91379,77570,16431,71516,16893,N,N,96612,37908
8600000US75165,75165,ZCTA5 75165,13248,380,10291,376,7936,366,2957,330,59583,2916,66205,3449,78320,3952,40253,5241,72397,3160,78474,4052,N,N,45114,4441
8600000US75166,75166,ZCTA5 75166,1179,168,969,163,818,137,210,79,80586,11253,82865,13377,89844,27337,69000,20813,97187,10188,102624,11839,N,N,64126,12361
8600000US75167,75167,ZCTA5 75167,2961,241,2647,253,2401,245,314,112,78995,9633,87310,13027,91372,11625,50500,22822,92450,8246,96907,8849,N,N,47136,9531
8600000US75169,75169,ZCTA5 75169,5539,319,3969,289,2930,278,1570,204,41718,3058,49436,4781,61033,3990,21972,4161,56285,6535,64674,8735,N,N,34202,5657
8600000US75172,75172,ZCTA5 75172,1156,147,893,94,633,96,263,124,38397,7717,39199,12098,39327,12984,34976,9148,49288,8377,42993,5216,N,N,67718,27891
8600000US75173,75173,ZCTA5 75173,1674,228,1291,196,1105,189,383,113,66230,9508,74899,11540,82460,7099,23201,10720,76280,9440,86418,10747,N,N,40317,11272
8600000US75180,75180,ZCTA5 75180,6931,329,5400,252,3237,284,1531,246,38139,2458,40112,3706,45928,5113,26750,8644,46379,3583,50378,4420,N,N,30524,3734
8600000US75181,75181,ZCTA5 75181,7626,197,6702,229,5158,373,924,195,77955,7800,82706,6286,93769,3852,57594,18407,83133,4118,85789,4796,N,N,51608,8205
8600000US75182,75182,ZCTA5 75182,1723,105,1545,102,1427,113,178,71,101625,22923,110075,24370,111675,20865,39500,67796,116404,10747,120011,11593,N,N,82862,34490
8600000US75189,75189,ZCTA5 75189,6695,376,5173,334,4347,359,1522,263,71590,6834,79066,3548,82067,7439,46949,5210,76906,4085,84395,4982,N,N,47008,5893
8600000US75201,75201,ZCTA5 75201,5829,377,1159,228,846,161,4670,410,64520,7152,116391,10728,123276,21228,57798,5066,93463,8510,138929,27360,N,N,81645,8356
8600000US75202,75202,ZCTA5 75202,1267,167,195,86,117,63,1072,176,74299,7466,103405,14548,119063,21284,71500,9994,79256,7893,92322,20009,N,N,76879,7874
8600000US75203,75203,ZCTA5 75203,5451,270,3274,275,1418,204,2177,260,28627,2752,30000,4140,36295,4534,21832,6101,37439,3516,35073,2528,N,N,36520,7491
8600000US75204,75204,ZCTA5 75204,14082,474,4089,405,2601,315,9993,509,58473,4662,46776,6088,85697,13840,59873,5610,86365,6266,93305,10123,N,N,82997,7988
8600000US75205,75205,ZCTA5 75205,8965,277,5146,240,4172,218,3819,298,115034,12677,197941,19880,223667,20372,51894,4980,212314,15462,293411,25140,N,N,101531,17527
8600000US75206,75206,ZCTA5 75206,20033,518,5602,363,3829,364,14431,577,51343,1879,68125,6214,83713,8378,45225,2660,73132,3500,95766,8066,N,N,62949,3684
8600000US75207,75207,ZCTA5 75207,458,103,91,64,78,62,367,93,71000,31940,88472,67385,110147,81165,62446,38679,72260,14129,91992,31305,N,N,67367,15280
8600000US75208,75208,ZCTA5 75208,10114,312,6463,336,4272,370,3651,310,42589,2957,44526,2564,53890,2843,32118,4330,64513,3917,65708,5637,N,N,57256,6512
8600000US75209,75209,ZCTA5 75209,6340,245,3686,262,2655,231,2654,295,75174,9406,92946,17395,139236,33552,56257,3760,147606,13916,176049,22863,N,N,106293,17348
8600000US75210,75210,ZCTA5 75210,2352,188,1368,197,409,112,984,174,12994,2321,17304,7165,22361,12196,10090,1715,19607,2424,24342,3751,N,N,12445,2170
8600000US75211,75211,ZCTA5 75211,20067,412,15433,481,9951,540,4634,408,35955,1200,37677,1672,44124,2928,24326,2658,44326,1426,46186,1772,52147,2492,32213,2648
8600000US75212,75212,ZCTA5 75212,6695,220,5085,261,2630,246,1610,231,27460,2759,31426,2232,39883,4336,13540,2275,35166,2125,37845,2575,N,N,21781,3364
8600000US75214,75214,ZCTA5 75214,15355,414,7593,439,6210,410,7762,412,65681,3387,110728,8576,126559,9044,45368,4959,107497,6490,152475,12746,N,N,62806,4324
8600000US75215,75215,ZCTA5 75215,5949,280,2797,262,909,171,3152,277,22257,1883,24947,4046,42813,12920,15807,3487,38694,5976,39903,4835,N,N,36718,10367
8600000US75216,75216,ZCTA5 75216,16653,460,10850,429,4506,315,5803,418,23595,1300,27157,1337,37698,3607,14264,1308,32175,1545,35990,1842,47039,3779,22819,2539
8600000US75217,75217,ZCTA5 75217,21795,458,17773,545,10225,515,4022,448,35182,1304,36127,975,41243,1724,18341,3527,43090,1896,44758,2058,53402,3533,28294,3647
8600000US75218,75218,ZCTA5 75218,9976,272,5317,357,3910,351,4659,362,66377,2185,86412,7879,104563,9959,52618,3144,88956,5877,108507,9313,N,N,65595,6861
8600000US75219,75219,ZCTA5 75219,11768,425,3357,344,2433,302,8411,425,57560,2932,77371,22427,108194,19769,55420,2182,91000,6276,130855,18086,N,N,74125,5335
8600000US75220,75220,ZCTA5 75220,13682,401,9096,472,5159,419,4586,434,35038,2516,32561,2287,42285,4385,32347,3111,71264,6995,78051,11023,N,N,51621,4989
8600000US75223,75223,ZCTA5 75223,4245,238,2843,205,1961,237,1402,196,33718,3679,37813,6762,42618,7106,27038,5433,50752,3572,54147,4909,N,N,40254,6120
8600000US75224,75224,ZCTA5 75224,10221,282,7337,324,4435,362,2884,320,32834,2712,36585,2757,44502,5311,22722,4755,43302,2849,44426,2643,N,N,32535,4309
8600000US75225,75225,ZCTA5 75225,8197,283,5460,248,4867,280,2737,247,141193,12620,201406,26446,223750,21839,58343,11383,224787,16144,287116,24237,N,N,97770,16190
8600000US75226,75226,ZCTA5 75226,1305,174,310,116,291,110,995,160,39753,4112,43854,16793,44844,18266,38968,3693,47919,4958,57241,14385,N,N,44711,5218
8600000US75227,75227,ZCTA5 75227,16859,325,12658,484,7280,456,4201,413,36491,1752,36816,1989,44553,4052,29533,1812,45672,2001,46809,2579,N,N,36059,2315
8600000US75228,75228,ZCTA5 75228,23717,417,14704,589,8404,541,9013,540,36834,1677,39641,2584,51672,3859,27351,2048,47192,1785,50670,2511,N,N,38695,2860
8600000US75229,75229,ZCTA5 75229,11016,216,7967,291,6072,304,3049,308,70227,5439,81804,8195,105647,6740,51320,3052,118702,6317,134362,8595,N,N,74358,7796
8600000US75230,75230,ZCTA5 75230,12164,403,6774,372,5436,317,5390,422,67723,4775,120882,12414,150273,18196,41784,4268,144761,11404,203572,19509,N,N,68966,7892
8600000US75231,75231,ZCTA5 75231,13912,532,7460,496,4810,460,6452,566,33524,2655,37655,4718,48201,5645,30172,2833,60757,4477,76832,7962,N,N,40685,3794
8600000US75232,75232,ZCTA5 75232,9461,301,6727,374,3682,356,2734,317,38119,4715,45176,3219,58864,7030,27250,3832,48267,2111,54154,2751,N,N,31799,3156
8600000US75233,75233,ZCTA5 75233,4313,231,3226,273,1921,276,1087,217,41711,6612,44636,8768,51726,8616,23983,4505,55314,5651,56072,5168,63513,8278,43696,17318
8600000US75234,75234,ZCTA5 75234,10044,311,6984,244,5081,299,3060,307,54335,2418,59182,3277,67118,6693,40287,3466,74003,4890,84004,6766,N,N,47197,3787
8600000US75235,75235,ZCTA5 75235,6403,303,3375,329,1776,279,3028,303,39169,4062,36677,4867,47760,8480,37899,5478,50950,4287,47668,5492,N,N,50390,6449
8600000US75236,75236,ZCTA5 75236,5282,272,3569,314,1977,288,1713,241,34018,3947,34829,9081,58524,10184,29611,5067,44783,3108,47377,4185,N,N,36392,5144
8600000US75237,75237,ZCTA5 75237,7484,310,4233,370,1413,230,3251,372,28835,1769,31201,2353,49338,12293,25782,2367,34879,2299,38535,3531,N,N,27960,2869
8600000US75238,75238,ZCTA5 75238,11819,320,7844,396,5675,313,3975,347,54192,3635,73032,9183,96367,4279,33620,3727,85653,4788,105196,7028,N,N,45530,3972
8600000US75240,75240,ZCTA5 75240,9706,405,5588,429,3195,352,4118,322,36992,2670,39864,6635,58585,11986,31943,3378,63353,4459,69518,7189,N,N,51691,8022
8600000US75241,75241,ZCTA5 75241,9557,341,6524,421,2749,300,3033,383,28896,3421,33430,3479,44250,7300,19761,4004,39927,4509,45473,6144,N,N,26510,3065
8600000US75243,75243,ZCTA5 75243,23162,570,13621,594,7890,510,9541,575,36710,2464,41565,2434,57716,6902,31071,1731,56001,2963,64978,4839,N,N,41585,3527
8600000US75244,75244,ZCTA5 75244,5707,217,3372,237,2622,240,2335,246,68617,6933,86402,12864,114605,12923,52773,5185,101605,7155,125556,11439,N,N,65854,7446
8600000US75246,75246,ZCTA5 75246,1244,152,555,124,254,109,689,129,36538,13548,41328,14213,41944,22966,31949,13935,47318,7594,47414,12423,N,N,42028,8052
8600000US75247,75247,ZCTA5 75247,156,45,29,35,8,12,127,49,22606,9958,23274,25543,-,**,19375,11714,19271,4512,N,N,N,N,19400,5407
