Home Value Index,Zip Code,Year,Month,Inventory Measure,Median Price Cut,Median Price of Reduction,Median Listing Price,Median Listing Price Per sqf,Sales,Median Rental Price
346000.0,78734,2015,4,221.0,10950.0,2.598515922678,449900.0,178.81558028617,17.0,2200.0
348700.0,78734,2015,5,234.0,11000.0,2.7302909829132,449900.0,179.04863709246,23.0,2300.0
351300.0,78734,2015,6,264.0,13500.0,2.9391197038256,450000.0,178.94516534115,18.0,2400.0
353500.0,78734,2015,7,270.0,10100.0,2.6829268292683,449900.0,179.88935633151,42.0,2125.0
353900.0,78734,2015,8,272.0,13045.0,2.9597882724358,465990.0,180.30358478337,59.0,2349.0
352800.0,78734,2015,9,260.0,10000.0,2.8268551236749,472500.0,181.55410312273,40.0,2275.0
351900.0,78734,2015,10,244.0,20000.0,3.1914893617021,475000.0,181.43037248599,30.0,2200.0
352600.0,78734,2015,11,215.0,10000.0,2.3069031685368,499000.0,181.66328774087,33.0,2195.0
354000.0,78734,2015,12,196.0,10000.0,2.2100369019189,506338.5,181.72851252775,35.0,2225.0
356400.0,78734,2016,1,178.0,10000.0,2.4263487129306,488250.0,183.58966408269,17.0,2297.5
357600.0,78734,2016,2,198.0,16300.0,2.5034975193457,450000.0,184.64702842377,25.0,2350.0
358100.0,78734,2016,3,212.0,15000.0,2.6543129361275,450000.0,188.14644089056,45.0,2350.0
359600.0,78734,2016,4,228.0,14500.0,2.8313492063492,481950.0,190.43761346921,40.0,2300.0
362300.0,78734,2016,5,232.0,10950.0,2.692860071952,489500.0,191.68751737559,36.0,2250.0
363300.0,78734,2016,6,267.0,14000.0,3.0098138546199,492000.0,191.87583973465,9.0,2125.0
364400.0,78734,2016,7,306.0,13300.0,2.788881748072,500000.0,197.16905901116,,2200.0
366400.0,78734,2016,8,327.0,10000.0,2.5178772200325,499950.0,193.96551724138,,2300.0
369200.0,78734,2016,9,284.0,12500.0,2.3255813953488,506360.0,200.12322858903,,2200.0
372600.0,78734,2016,10,272.0,15000.0,3.3567662565905,506360.0,201.85930970854,,2197.5
374900.0,78734,2016,11,231.0,10050.0,2.2176851839204,499925.0,198.49561220226,,2425.0
375500.0,78734,2016,12,212.0,10000.0,2.0892613525629,499900.0,199.19689922481,,2150.0
375800.0,78734,2017,1,193.0,15000.0,3.0395136778115,499400.0,199.91582491582,,2250.0
377000.0,78734,2017,2,190.0,12000.0,2.2741487772477,492990.0,204.15117500448,,2212.5
377800.0,78734,2017,3,213.0,9750.0,1.9047619047619,495000.0,203.96950904393,,2249.5
378000.0,78734,2017,4,226.0,11000.0,2.4295950323595,517000.0,201.61290322581,,2250.0
378800.0,78734,2017,5,256.0,14000.0,2.6806526806527,525000.0,204.38337497161,,2172.5
380700.0,78734,2017,6,268.0,10000.0,2.3529411764706,525000.0,203.80674945929,,2200.0
381400.0,78734,2017,7,244.0,14000.0,2.6537785588752,509750.0,199.91582491582,,2297.5
381400.0,78734,2017,8,241.0,10000.0,2.0418580908627,499950.0,200.04212299916,,2212.5
382200.0,78734,2017,9,214.0,10000.0,2.0958905613561,525000.0,201.56407669021,,2195.0
383700.0,78734,2017,10,186.0,10000.0,2.9379291098359,499000.0,201.14398422091,,2150.0
385300.0,78734,2017,11,181.0,10000.0,2.3256354798949,475000.0,201.36307311029,,2262.5
386500.0,78734,2017,12,154.0,7450.0,2.0285060464382,469950.0,199.95791245791,,2250.0
387600.0,78734,2018,1,145.0,10000.0,2.5520245434286,464900.0,199.03730269876,,2300.0
390200.0,78734,2018,2,163.0,10000.0,2.6504179788851,474500.0,201.58410995686,,2350.0
394900.0,78734,2018,3,172.0,9000.0,1.840490797546,482000.0,202.59619842374,,2300.0
398400.0,78734,2018,4,196.0,10000.0,1.8254763200871,494500.0,200.80321285141,,2300.0
753500.0,78735,1996,4,,,,,,,
740800.0,78735,1996,5,,,,,,,
728700.0,78735,1996,6,,,,,,,
717100.0,78735,1996,7,,,,,,,
706500.0,78735,1996,8,,,,,,,
697200.0,78735,1996,9,,,,,,,
689100.0,78735,1996,10,,,,,,,
683400.0,78735,1996,11,,,,,,,
678100.0,78735,1996,12,,,,,,,
673600.0,78735,1997,1,,,,,,,
672000.0,78735,1997,2,,,,,,,
673800.0,78735,1997,3,,,,,,,
676700.0,78735,1997,4,,,,,,,
680400.0,78735,1997,5,,,,,,,
684500.0,78735,1997,6,,,,,,,
688300.0,78735,1997,7,,,,,,,
691300.0,78735,1997,8,,,,,,,
692600.0,78735,1997,9,,,,,,,
691800.0,78735,1997,10,,,,,,,
689200.0,78735,1997,11,,,,,,,
682700.0,78735,1997,12,,,,,,,
672900.0,78735,1998,1,,,,,,,
662000.0,78735,1998,2,,,,,,,
650700.0,78735,1998,3,,,,,,,
636900.0,78735,1998,4,,,,,,,
621700.0,78735,1998,5,,,,,,,
604900.0,78735,1998,6,,,,,,,
586900.0,78735,1998,7,,,,,,,
568100.0,78735,1998,8,,,,,,,
549000.0,78735,1998,9,,,,,,,
529900.0,78735,1998,10,,,,,,,
511600.0,78735,1998,11,,,,,,,
493100.0,78735,1998,12,,,,,,,
475100.0,78735,1999,1,,,,,,,
459200.0,78735,1999,2,,,,,,,
445000.0,78735,1999,3,,,,,,,
431300.0,78735,1999,4,,,,,,,
418600.0,78735,1999,5,,,,,,,
406800.0,78735,1999,6,,,,,,,
395600.0,78735,1999,7,,,,,,,
385000.0,78735,1999,8,,,,,,,
374800.0,78735,1999,9,,,,,,,
365100.0,78735,1999,10,,,,,,,
355900.0,78735,1999,11,,,,,,,
346700.0,78735,1999,12,,,,,,,
337700.0,78735,2000,1,,,,,,,
329900.0,78735,2000,2,,,,,,,
323400.0,78735,2000,3,,,,,,,
317800.0,78735,2000,4,,,,,,,
313200.0,78735,2000,5,,,,,,,
309700.0,78735,2000,6,,,,,,,
307100.0,78735,2000,7,,,,,,,
305300.0,78735,2000,8,,,,,,,
304200.0,78735,2000,9,,,,,,,
303300.0,78735,2000,10,,,,,,,
302900.0,78735,2000,11,,,,,,,
302400.0,78735,2000,12,,,,,,,
301800.0,78735,2001,1,,,,,,,
301200.0,78735,2001,2,,,,,,,
300800.0,78735,2001,3,,,,,,,
300600.0,78735,2001,4,,,,,,,
300700.0,78735,2001,5,,,,,,,
301000.0,78735,2001,6,,,,,,,
301400.0,78735,2001,7,,,,,,,
301900.0,78735,2001,8,,,,,,,
302300.0,78735,2001,9,,,,,,,
302600.0,78735,2001,10,,,,,,,
302800.0,78735,2001,11,,,,,,,
302900.0,78735,2001,12,,,,,,,
302700.0,78735,2002,1,,,,,,,
302200.0,78735,2002,2,,,,,,,
301600.0,78735,2002,3,,,,,,,
301000.0,78735,2002,4,,,,,,,
300800.0,78735,2002,5,,,,,,,
300600.0,78735,2002,6,,,,,,,
300600.0,78735,2002,7,,,,,,,
300500.0,78735,2002,8,,,,,,,
300200.0,78735,2002,9,,,,,,,
299800.0,78735,2002,10,,,,,,,
298400.0,78735,2002,11,,,,,,,
296200.0,78735,2002,12,,,,,,,
294500.0,78735,2003,1,,,,,,,
293800.0,78735,2003,2,,,,,,,
292900.0,78735,2003,3,,,,,,,
291800.0,78735,2003,4,,,,,,,
290600.0,78735,2003,5,,,,,,,
289100.0,78735,2003,6,,,,,,,
287700.0,78735,2003,7,,,,,,,
286600.0,78735,2003,8,,,,,,,
286200.0,78735,2003,9,,,,,,,
286500.0,78735,2003,10,,,,,,,
287700.0,78735,2003,11,,,,,,,
289700.0,78735,2003,12,,,,,,,
292200.0,78735,2004,1,,,,,,,
295100.0,78735,2004,2,,,,,,,
298000.0,78735,2004,3,,,,,,,
300800.0,78735,2004,4,,,,,,,
303000.0,78735,2004,5,,,,,,,
304600.0,78735,2004,6,,,,,,,
305500.0,78735,2004,7,,,,,,,
306100.0,78735,2004,8,,,,,,,
306400.0,78735,2004,9,,,,,,,
306300.0,78735,2004,10,,,,,,,
306400.0,78735,2004,11,,,,,,,
306600.0,78735,2004,12,,,,,,,
306600.0,78735,2005,1,,,,,,,
306400.0,78735,2005,2,,,,,,,
306100.0,78735,2005,3,,,,,,,
305500.0,78735,2005,4,,,,,,,
305000.0,78735,2005,5,,,,,,,
304500.0,78735,2005,6,,,,,,,
304200.0,78735,2005,7,,,,,,,
304200.0,78735,2005,8,,,,,,,
304500.0,78735,2005,9,,,,,,,
305300.0,78735,2005,10,,,,,,,
306400.0,78735,2005,11,,,,,,,
307900.0,78735,2005,12,,,,,,,
309500.0,78735,2006,1,,,,,,,
311300.0,78735,2006,2,,,,,,,
313500.0,78735,2006,3,,,,,,,
316200.0,78735,2006,4,,,,,,,
319000.0,78735,2006,5,,,,,,,
321800.0,78735,2006,6,,,,,,,
324600.0,78735,2006,7,,,,,,,
327300.0,78735,2006,8,,,,,,,
329800.0,78735,2006,9,,,,,,,
332100.0,78735,2006,10,,,,,,,
334100.0,78735,2006,11,,,,,,,
336000.0,78735,2006,12,,,,,,,
337700.0,78735,2007,1,,,,,,,
339000.0,78735,2007,2,,,,,,,
340000.0,78735,2007,3,,,,,,,
340900.0,78735,2007,4,,,,,,,
342000.0,78735,2007,5,,,,,,,
343400.0,78735,2007,6,,,,,,,
345200.0,78735,2007,7,,,,,,,
347100.0,78735,2007,8,,,,,,,
348900.0,78735,2007,9,,,,,,,
350300.0,78735,2007,10,,,,,,,
351200.0,78735,2007,11,,,,,,,
351500.0,78735,2007,12,,,,,,,
351400.0,78735,2008,1,,,,,,,
351200.0,78735,2008,2,,,,,,,
350800.0,78735,2008,3,,,,,,,
350300.0,78735,2008,4,,,,,,,
349400.0,78735,2008,5,,,,,,,
348100.0,78735,2008,6,,,,,,23.0,
346400.0,78735,2008,7,,,,,,32.0,
344600.0,78735,2008,8,,,,,,15.0,
342500.0,78735,2008,9,,,,,,19.0,
340400.0,78735,2008,10,,,,,,39.0,
338400.0,78735,2008,11,,,,,,6.0,
336600.0,78735,2008,12,,,,,,20.0,
335000.0,78735,2009,1,,,,,,15.0,
333500.0,78735,2009,2,,,,,,17.0,
331900.0,78735,2009,3,,,,,,9.0,
330100.0,78735,2009,4,,,,,,11.0,
328300.0,78735,2009,5,,,,,,17.0,
326400.0,78735,2009,6,,,,,,12.0,
324800.0,78735,2009,7,,,,,,16.0,
323700.0,78735,2009,8,,,,,,15.0,
322700.0,78735,2009,9,,,,,,12.0,
322100.0,78735,2009,10,,,,,,23.0,
322100.0,78735,2009,11,,,,,,13.0,
322500.0,78735,2009,12,,,,,,13.0,
323000.0,78735,2010,1,144.0,,,,,6.0,
323300.0,78735,2010,2,150.0,,,,,10.0,
323200.0,78735,2010,3,163.0,,,,,22.0,
323100.0,78735,2010,4,172.0,,,,,18.0,
322900.0,78735,2010,5,175.0,,,,,13.0,
321900.0,78735,2010,6,176.0,,,,,22.0,
320300.0,78735,2010,7,179.0,,,,,19.0,
319200.0,78735,2010,8,158.0,,,,,10.0,
318500.0,78735,2010,9,152.0,,,,,15.0,
318100.0,78735,2010,10,147.0,,,,,16.0,
317900.0,78735,2010,11,128.0,,,,,15.0,
317500.0,78735,2010,12,116.0,,,,,19.0,
316700.0,78735,2011,1,122.0,,,,,10.0,
315400.0,78735,2011,2,130.0,,,,,10.0,
314200.0,78735,2011,3,130.0,,,,,13.0,
313200.0,78735,2011,4,143.0,,,,,13.0,
312900.0,78735,2011,5,138.0,,,,,14.0,
313900.0,78735,2011,6,147.0,,,,,17.0,
316400.0,78735,2011,7,152.0,,,,,19.0,
318400.0,78735,2011,8,133.0,,,,,15.0,
319300.0,78735,2011,9,114.0,,,,,11.0,
319400.0,78735,2011,10,109.0,,,,,11.0,
319800.0,78735,2011,11,105.0,,,,,21.0,
320500.0,78735,2011,12,112.0,,,,,31.0,
321400.0,78735,2012,1,110.0,,,,,6.0,
322900.0,78735,2012,2,112.0,,,,,15.0,
324400.0,78735,2012,3,120.0,,,,,27.0,
325700.0,78735,2012,4,118.0,,,,,22.0,
327200.0,78735,2012,5,87.0,,,,,25.0,
329800.0,78735,2012,6,82.0,,,,,28.0,
332000.0,78735,2012,7,90.0,,,,,27.0,
334600.0,78735,2012,8,84.0,,,,,14.0,
338900.0,78735,2012,9,76.0,,,,,15.0,
343900.0,78735,2012,10,103.0,,,,,14.0,
347600.0,78735,2012,11,99.0,,,,,16.0,
350400.0,78735,2012,12,102.0,,,,,10.0,
353300.0,78735,2013,1,92.0,,,,,8.0,
357400.0,78735,2013,2,49.0,,,,,11.0,
361700.0,78735,2013,3,49.0,,,,,18.0,
365600.0,78735,2013,4,51.0,,,,,10.0,
369400.0,78735,2013,5,61.0,,,,,12.0,
372500.0,78735,2013,6,60.0,,,,,10.0,
375000.0,78735,2013,7,71.0,,,,,15.0,
378100.0,78735,2013,8,69.0,,,,,11.0,
382000.0,78735,2013,9,69.0,,,,,13.0,
385400.0,78735,2013,10,67.0,,,,,5.0,
388000.0,78735,2013,11,57.0,,,,,7.0,
390700.0,78735,2013,12,54.0,,,,,7.0,
392700.0,78735,2014,1,51.0,,,,,1.0,
393200.0,78735,2014,2,49.0,,,,,7.0,
393800.0,78735,2014,3,55.0,,,,,2.0,
396000.0,78735,2014,4,49.0,,,,,4.0,
399000.0,78735,2014,5,44.0,,,,,9.0,
402800.0,78735,2014,6,55.0,,,,,7.0,
407500.0,78735,2014,7,53.0,,,,,10.0,
412400.0,78735,2014,8,50.0,,,,249.87461299146,7.0,
416400.0,78735,2014,9,44.0,,,,232.03862948593,3.0,
419500.0,78735,2014,10,53.0,,,,239.9662406559,4.0,
422100.0,78735,2014,11,54.0,,,,233.29887973675,3.0,
424700.0,78735,2014,12,48.0,,,,232.81430155211,4.0,
426500.0,78735,2015,1,42.0,,,,240.10477299185,6.0,
427300.0,78735,2015,2,44.0,,,,244.63991203958,6.0,
428800.0,78735,2015,3,53.0,,,,242.27292781539,2.0,
431400.0,78735,2015,4,57.0,,,,250.9027158063,4.0,
434000.0,78735,2015,5,66.0,,,,248.61999875461,4.0,
435400.0,78735,2015,6,74.0,,,,250.43282441471,12.0,
435700.0,78735,2015,7,77.0,,,,271.0818486961,26.0,
434200.0,78735,2015,8,84.0,,,,260.34712950601,15.0,
432100.0,78735,2015,9,73.0,,,,273.82453145499,15.0,
430300.0,78735,2015,10,76.0,,,,279.14754234031,20.0,
431000.0,78735,2015,11,64.0,,,,287.76344633963,9.0,
434200.0,78735,2015,12,51.0,,,,277.35494603754,22.0,
438600.0,78735,2016,1,50.0,,,802500.0,267.88103573781,7.0,
442300.0,78735,2016,2,56.0,,,935000.0,270.63766683144,12.0,
445600.0,78735,2016,3,66.0,,,975000.0,267.18659734258,15.0,
449400.0,78735,2016,4,90.0,,,985000.0,277.70888308244,14.0,
453300.0,78735,2016,5,102.0,,,975000.0,274.3979721166,11.0,
456700.0,78735,2016,6,113.0,,,850000.0,265.72657640561,,
459600.0,78735,2016,7,108.0,,,925000.0,261.13467656416,,
462200.0,78735,2016,8,103.0,,,935000.0,260.34712950601,,
463700.0,78735,2016,9,100.0,,,925000.0,257.81818181818,,
464200.0,78735,2016,10,97.0,,,899894.0,254.48038176034,,
463300.0,78735,2016,11,81.0,,,899888.0,252.83122594832,,
461000.0,78735,2016,12,74.0,,,899000.0,255.56320987112,,
459600.0,78735,2017,1,74.0,,,975000.0,259.0826556621,,
460300.0,78735,2017,2,68.0,,,1022488.0,262.81100675564,,
461000.0,78735,2017,3,73.0,,,975000.0,261.95067309061,,
460900.0,78735,2017,4,,,,925000.0,255.81129724725,,
460800.0,78735,2017,5,,,,975000.0,260.34712950601,,
461200.0,78735,2017,6,,,,836500.0,255.8730225855,,
461100.0,78735,2017,7,,,,799000.0,254.70892116637,,
460400.0,78735,2017,8,,,,780000.0,254.07478427613,,
459700.0,78735,2017,9,,,,,270.35830618892,,
460400.0,78735,2017,10,,,,,263.97115632243,,
461400.0,78735,2017,11,,,,,265.00819401601,,
462100.0,78735,2017,12,,,,,264.00924321202,,
462800.0,78735,2018,1,,,,,263.56394213848,,
465500.0,78735,2018,2,,,,,288.25041948585,,
469800.0,78735,2018,3,,,,,265.58331312151,,
473000.0,78735,2018,4,,,,,264.73526473526,,
181100.0,78736,1996,4,,,,,,,
181500.0,78736,1996,5,,,,,,,
182000.0,78736,1996,6,,,,,,,
182500.0,78736,1996,7,,,,,,,
182900.0,78736,1996,8,,,,,,,
183400.0,78736,1996,9,,,,,,,
183800.0,78736,1996,10,,,,,,,
184200.0,78736,1996,11,,,,,,,
184600.0,78736,1996,12,,,,,,,
185000.0,78736,1997,1,,,,,,,
185100.0,78736,1997,2,,,,,,,
185200.0,78736,1997,3,,,,,,,
185100.0,78736,1997,4,,,,,,,
185000.0,78736,1997,5,,,,,,,
184700.0,78736,1997,6,,,,,,,
184400.0,78736,1997,7,,,,,,,
183900.0,78736,1997,8,,,,,,,
183300.0,78736,1997,9,,,,,,,
182700.0,78736,1997,10,,,,,,,
182100.0,78736,1997,11,,,,,,,
181400.0,78736,1997,12,,,,,,,
180700.0,78736,1998,1,,,,,,,
180000.0,78736,1998,2,,,,,,,
179400.0,78736,1998,3,,,,,,,
178700.0,78736,1998,4,,,,,,,
178300.0,78736,1998,5,,,,,,,
178000.0,78736,1998,6,,,,,,,
177800.0,78736,1998,7,,,,,,,
177700.0,78736,1998,8,,,,,,,
177700.0,78736,1998,9,,,,,,,
177900.0,78736,1998,10,,,,,,,
178200.0,78736,1998,11,,,,,,,
178500.0,78736,1998,12,,,,,,,
179000.0,78736,1999,1,,,,,,,
179400.0,78736,1999,2,,,,,,,
179900.0,78736,1999,3,,,,,,,
180300.0,78736,1999,4,,,,,,,
180800.0,78736,1999,5,,,,,,,
181400.0,78736,1999,6,,,,,,,
182000.0,78736,1999,7,,,,,,,
182600.0,78736,1999,8,,,,,,,
183200.0,78736,1999,9,,,,,,,
183800.0,78736,1999,10,,,,,,,
184500.0,78736,1999,11,,,,,,,
185100.0,78736,1999,12,,,,,,,
185700.0,78736,2000,1,,,,,,,
186200.0,78736,2000,2,,,,,,,
186600.0,78736,2000,3,,,,,,,
186900.0,78736,2000,4,,,,,,,
187300.0,78736,2000,5,,,,,,,
187600.0,78736,2000,6,,,,,,,
187900.0,78736,2000,7,,,,,,,
188100.0,78736,2000,8,,,,,,,
188400.0,78736,2000,9,,,,,,,
188500.0,78736,2000,10,,,,,,,
188600.0,78736,2000,11,,,,,,,
188700.0,78736,2000,12,,,,,,,
188700.0,78736,2001,1,,,,,,,
188700.0,78736,2001,2,,,,,,,
188500.0,78736,2001,3,,,,,,,
188300.0,78736,2001,4,,,,,,,
188200.0,78736,2001,5,,,,,,,
188000.0,78736,2001,6,,,,,,,
187800.0,78736,2001,7,,,,,,,
187700.0,78736,2001,8,,,,,,,
187500.0,78736,2001,9,,,,,,,
187300.0,78736,2001,10,,,,,,,
187200.0,78736,2001,11,,,,,,,
187100.0,78736,2001,12,,,,,,,
187000.0,78736,2002,1,,,,,,,
186800.0,78736,2002,2,,,,,,,
186500.0,78736,2002,3,,,,,,,
186200.0,78736,2002,4,,,,,,,
186000.0,78736,2002,5,,,,,,,
185800.0,78736,2002,6,,,,,,,
185600.0,78736,2002,7,,,,,,,
185400.0,78736,2002,8,,,,,,,
185300.0,78736,2002,9,,,,,,,
185100.0,78736,2002,10,,,,,,,
184900.0,78736,2002,11,,,,,,,
184700.0,78736,2002,12,,,,,,,
184800.0,78736,2003,1,,,,,,,
185200.0,78736,2003,2,,,,,,,
185600.0,78736,2003,3,,,,,,,
185800.0,78736,2003,4,,,,,,,
185600.0,78736,2003,5,,,,,,,
185000.0,78736,2003,6,,,,,,,
184100.0,78736,2003,7,,,,,,,
183200.0,78736,2003,8,,,,,,,
182300.0,78736,2003,9,,,,,,,
181700.0,78736,2003,10,,,,,,,
181400.0,78736,2003,11,,,,,,,
181400.0,78736,2003,12,,,,,,,
181900.0,78736,2004,1,,,,,,,
182700.0,78736,2004,2,,,,,,,
183800.0,78736,2004,3,,,,,,,
185000.0,78736,2004,4,,,,,,,
186000.0,78736,2004,5,,,,,,,
186900.0,78736,2004,6,,,,,,,
187500.0,78736,2004,7,,,,,,,
187900.0,78736,2004,8,,,,,,,
188300.0,78736,2004,9,,,,,,,
188700.0,78736,2004,10,,,,,,,
189200.0,78736,2004,11,,,,,,,
189500.0,78736,2004,12,,,,,,,
189800.0,78736,2005,1,,,,,,,
190000.0,78736,2005,2,,,,,,,
190200.0,78736,2005,3,,,,,,,
190700.0,78736,2005,4,,,,,,,
191800.0,78736,2005,5,,,,,,,
193300.0,78736,2005,6,,,,,,,
195100.0,78736,2005,7,,,,,,,
196900.0,78736,2005,8,,,,,,,
198800.0,78736,2005,9,,,,,,,
200400.0,78736,2005,10,,,,,,,
201800.0,78736,2005,11,,,,,,,
202800.0,78736,2005,12,,,,,,,
203500.0,78736,2006,1,,,,,,,
203900.0,78736,2006,2,,,,,,,
204100.0,78736,2006,3,,,,,,,
204200.0,78736,2006,4,,,,,,,
204500.0,78736,2006,5,,,,,,,
205100.0,78736,2006,6,,,,,,,
206100.0,78736,2006,7,,,,,,,
207400.0,78736,2006,8,,,,,,,
209000.0,78736,2006,9,,,,,,,
210700.0,78736,2006,10,,,,,,,
212400.0,78736,2006,11,,,,,,,
214100.0,78736,2006,12,,,,,,,
215800.0,78736,2007,1,,,,,,,
217300.0,78736,2007,2,,,,,,,
218900.0,78736,2007,3,,,,,,,
220600.0,78736,2007,4,,,,,,,
222500.0,78736,2007,5,,,,,,,
224200.0,78736,2007,6,,,,,,,
225400.0,78736,2007,7,,,,,,,
226200.0,78736,2007,8,,,,,,,
226900.0,78736,2007,9,,,,,,,
227300.0,78736,2007,10,,,,,,,
227500.0,78736,2007,11,,,,,,,
227300.0,78736,2007,12,,,,,,,
226900.0,78736,2008,1,,,,,,,
226400.0,78736,2008,2,,,,,,,
225800.0,78736,2008,3,,,,,,,
224900.0,78736,2008,4,,,,,,,
223900.0,78736,2008,5,,,,,,,
222500.0,78736,2008,6,,,,,,8.0,
221100.0,78736,2008,7,,,,,,7.0,
220300.0,78736,2008,8,,,,,,10.0,
219900.0,78736,2008,9,,,,,,8.0,
219700.0,78736,2008,10,,,,,,2.0,
219500.0,78736,2008,11,,,,,,1.0,
219400.0,78736,2008,12,,,,,,10.0,
219300.0,78736,2009,1,,,,,,2.0,
219300.0,78736,2009,2,,,,,,8.0,
219200.0,78736,2009,3,,,,,,8.0,
219000.0,78736,2009,4,,,,,,6.0,
218600.0,78736,2009,5,,,,,,9.0,
218300.0,78736,2009,6,,,,,,9.0,
218000.0,78736,2009,7,,,,,,14.0,
218000.0,78736,2009,8,,,,,,5.0,
218500.0,78736,2009,9,,,,,,9.0,
219300.0,78736,2009,10,,,,,,14.0,
219900.0,78736,2009,11,,,,,,11.0,
220200.0,78736,2009,12,,,,,,4.0,
221100.0,78736,2010,1,42.0,,,,116.87849517031,5.0,
221800.0,78736,2010,2,47.0,,,,114.91698614124,5.0,
221700.0,78736,2010,3,44.0,,,,115.39903341153,42.0,
220400.0,78736,2010,4,44.0,,,,116.57085714286,6.0,
217900.0,78736,2010,5,42.0,,,,119.55264172773,8.0,
216200.0,78736,2010,6,50.0,,,,118.5393258427,3.0,
217000.0,78736,2010,7,55.0,,,,117.6392221346,9.0,
217200.0,78736,2010,8,60.0,,,,116.82242990654,6.0,
215500.0,78736,2010,9,57.0,,,,114.56785779446,3.0,
213800.0,78736,2010,10,58.0,,,,112.70138605957,5.0,
212800.0,78736,2010,11,51.0,,,,113.12309406521,6.0,
211500.0,78736,2010,12,42.0,,,,113.12309406521,6.0,
209700.0,78736,2011,1,44.0,,,,111.92528735632,,
207700.0,78736,2011,2,48.0,,,,108.2750385208,6.0,
206800.0,78736,2011,3,58.0,,,,101.30623948986,6.0,
206800.0,78736,2011,4,60.0,,,,108.06068521042,5.0,
207400.0,78736,2011,5,62.0,,,,106.17800062676,9.0,
207500.0,78736,2011,6,64.0,,,,108.37070254111,5.0,
205600.0,78736,2011,7,68.0,,,,109.76528943941,7.0,
202300.0,78736,2011,8,63.0,,,,110.80889614418,16.0,
200200.0,78736,2011,9,65.0,,,,104.7197640118,9.0,
198900.0,78736,2011,10,64.0,,,,104.04807084124,8.0,
198100.0,78736,2011,11,59.0,,,,100.10252911462,4.0,
198700.0,78736,2011,12,45.0,,,,102.38244323766,7.0,
200500.0,78736,2012,1,44.0,,,,97.958628198149,3.0,
202700.0,78736,2012,2,37.0,,,,105.1283592135,2.0,
205300.0,78736,2012,3,41.0,,,,114.35218324982,14.0,
207900.0,78736,2012,4,44.0,,,,116.90666247803,9.0,
210300.0,78736,2012,5,47.0,,,,118.90606420928,14.0,
212200.0,78736,2012,6,46.0,,,,117.93510324484,10.0,
215200.0,78736,2012,7,50.0,,,,116.40701269118,8.0,
219900.0,78736,2012,8,49.0,,,,114.43877978565,11.0,
224300.0,78736,2012,9,40.0,,,,117.93510324484,13.0,
227000.0,78736,2012,10,32.0,,,,119.07899975012,14.0,
229100.0,78736,2012,11,32.0,,,,123.38832068624,8.0,
230300.0,78736,2012,12,26.0,,,,125.21729201572,1.0,
230100.0,78736,2013,1,21.0,,,,128.04612990664,4.0,
230100.0,78736,2013,2,22.0,,,,131.4042635597,6.0,
229700.0,78736,2013,3,26.0,,,,131.23574037651,7.0,
229500.0,78736,2013,4,27.0,,,,131.74045513163,8.0,
230200.0,78736,2013,5,28.0,,,,132.73672055427,8.0,
231400.0,78736,2013,6,27.0,,,,134.08476434052,8.0,
231700.0,78736,2013,7,31.0,,,,132.79102734062,7.0,
231600.0,78736,2013,8,26.0,,,,132.60333127699,7.0,
230900.0,78736,2013,9,28.0,,,,132.58009048597,2.0,
230100.0,78736,2013,10,25.0,,,,145.50464396285,7.0,
230200.0,78736,2013,11,26.0,,,,142.9200266211,3.0,
231000.0,78736,2013,12,29.0,,,,152.83025404157,7.0,
232500.0,78736,2014,1,27.0,,,,156.78022712091,6.0,
234800.0,78736,2014,2,32.0,,,,155.36556407952,2.0,
237000.0,78736,2014,3,32.0,,,,159.27342256214,5.0,
239800.0,78736,2014,4,36.0,,,,170.96999302163,3.0,
243400.0,78736,2014,5,32.0,,,,164.37125748503,4.0,
246700.0,78736,2014,6,35.0,,,,159.53807987177,5.0,
250300.0,78736,2014,7,36.0,,,,159.40274414851,5.0,
255600.0,78736,2014,8,33.0,,,,157.10919088767,7.0,
261000.0,78736,2014,9,26.0,,,,154.61392697946,6.0,
264900.0,78736,2014,10,18.0,,,,155.93586857558,4.0,
267400.0,78736,2014,11,21.0,,,,153.8961038961,6.0,
269200.0,78736,2014,12,20.0,,,,158.13686026452,3.0,
270300.0,78736,2015,1,14.0,,,487000.0,181.85324576363,1.0,
271200.0,78736,2015,2,12.0,,,457000.0,180.24696910442,4.0,
271400.0,78736,2015,3,18.0,,,439000.0,178.45528455285,1.0,
271000.0,78736,2015,4,24.0,,,402450.0,171.25478198746,8.0,
271800.0,78736,2015,5,29.0,,,369000.0,169.20572916667,1.0,
274400.0,78736,2015,6,27.0,,,369900.0,169.20572916667,4.0,
276800.0,78736,2015,7,35.0,,,365000.0,165.86587277953,10.0,
278100.0,78736,2015,8,34.0,,,384950.0,173.94938996837,17.0,
279300.0,78736,2015,9,40.0,,,447250.0,180.01326914115,10.0,
280800.0,78736,2015,10,39.0,,,433000.0,169.25757167721,9.0,
282200.0,78736,2015,11,38.0,,,429000.0,166.48106904232,10.0,
284400.0,78736,2015,12,27.0,,,440000.0,178.14726840855,10.0,
286800.0,78736,2016,1,16.0,,,442500.0,171.77638563743,8.0,
289000.0,78736,2016,2,18.0,,,445000.0,167.03910614525,8.0,
291400.0,78736,2016,3,26.0,,,430000.0,159.58904109589,11.0,
295900.0,78736,2016,4,22.0,,,430000.0,159.58904109589,13.0,
300300.0,78736,2016,5,24.0,,,394500.0,173.89639954749,12.0,
