Home Value Index,Zip Code,Year,Month
203100.0,78723,2007,5
204600.0,78723,2007,6
206000.0,78723,2007,7
207000.0,78723,2007,8
207900.0,78723,2007,9
208700.0,78723,2007,10
209400.0,78723,2007,11
209700.0,78723,2007,12
209600.0,78723,2008,1
209200.0,78723,2008,2
208400.0,78723,2008,3
207600.0,78723,2008,4
206700.0,78723,2008,5
205700.0,78723,2008,6
205000.0,78723,2008,7
204700.0,78723,2008,8
204700.0,78723,2008,9
204500.0,78723,2008,10
204100.0,78723,2008,11
203900.0,78723,2008,12
204000.0,78723,2009,1
204300.0,78723,2009,2
204600.0,78723,2009,3
205100.0,78723,2009,4
205700.0,78723,2009,5
206000.0,78723,2009,6
206000.0,78723,2009,7
205900.0,78723,2009,8
205800.0,78723,2009,9
205700.0,78723,2009,10
205500.0,78723,2009,11
205400.0,78723,2009,12
205400.0,78723,2010,1
205400.0,78723,2010,2
205700.0,78723,2010,3
206600.0,78723,2010,4
207600.0,78723,2010,5
208200.0,78723,2010,6
208300.0,78723,2010,7
208400.0,78723,2010,8
207500.0,78723,2010,9
206100.0,78723,2010,10
205300.0,78723,2010,11
205300.0,78723,2010,12
204700.0,78723,2011,1
203900.0,78723,2011,2
203400.0,78723,2011,3
201100.0,78723,2011,4
197700.0,78723,2011,5
195300.0,78723,2011,6
193500.0,78723,2011,7
191800.0,78723,2011,8
192200.0,78723,2011,9
194200.0,78723,2011,10
196200.0,78723,2011,11
197700.0,78723,2011,12
198300.0,78723,2012,1
197700.0,78723,2012,2
196300.0,78723,2012,3
195800.0,78723,2012,4
196400.0,78723,2012,5
197800.0,78723,2012,6
199800.0,78723,2012,7
201700.0,78723,2012,8
202600.0,78723,2012,9
203900.0,78723,2012,10
206300.0,78723,2012,11
209000.0,78723,2012,12
212900.0,78723,2013,1
218100.0,78723,2013,2
223300.0,78723,2013,3
228300.0,78723,2013,4
232900.0,78723,2013,5
235900.0,78723,2013,6
238500.0,78723,2013,7
241700.0,78723,2013,8
244400.0,78723,2013,9
245500.0,78723,2013,10
245000.0,78723,2013,11
243700.0,78723,2013,12
242700.0,78723,2014,1
242800.0,78723,2014,2
243000.0,78723,2014,3
243600.0,78723,2014,4
245300.0,78723,2014,5
248300.0,78723,2014,6
251400.0,78723,2014,7
254400.0,78723,2014,8
257100.0,78723,2014,9
258600.0,78723,2014,10
259200.0,78723,2014,11
260200.0,78723,2014,12
262200.0,78723,2015,1
264600.0,78723,2015,2
267400.0,78723,2015,3
270200.0,78723,2015,4
273000.0,78723,2015,5
275400.0,78723,2015,6
277300.0,78723,2015,7
278800.0,78723,2015,8
280500.0,78723,2015,9
282800.0,78723,2015,10
285800.0,78723,2015,11
288400.0,78723,2015,12
290800.0,78723,2016,1
293600.0,78723,2016,2
297900.0,78723,2016,3
303100.0,78723,2016,4
308000.0,78723,2016,5
311800.0,78723,2016,6
314400.0,78723,2016,7
316800.0,78723,2016,8
319400.0,78723,2016,9
321900.0,78723,2016,10
323000.0,78723,2016,11
323400.0,78723,2016,12
323800.0,78723,2017,1
324600.0,78723,2017,2
325600.0,78723,2017,3
327200.0,78723,2017,4
328800.0,78723,2017,5
331100.0,78723,2017,6
334400.0,78723,2017,7
337100.0,78723,2017,8
338800.0,78723,2017,9
341300.0,78723,2017,10
345700.0,78723,2017,11
350600.0,78723,2017,12
354200.0,78723,2018,1
357100.0,78723,2018,2
360300.0,78723,2018,3
362700.0,78723,2018,4
97500.0,78724,1996,4
96900.0,78724,1996,5
96200.0,78724,1996,6
95600.0,78724,1996,7
95100.0,78724,1996,8
94700.0,78724,1996,9
94300.0,78724,1996,10
94100.0,78724,1996,11
93900.0,78724,1996,12
93700.0,78724,1997,1
93700.0,78724,1997,2
93900.0,78724,1997,3
94100.0,78724,1997,4
94400.0,78724,1997,5
94700.0,78724,1997,6
95000.0,78724,1997,7
95300.0,78724,1997,8
95600.0,78724,1997,9
96000.0,78724,1997,10
96200.0,78724,1997,11
96400.0,78724,1997,12
96500.0,78724,1998,1
96700.0,78724,1998,2
97000.0,78724,1998,3
97200.0,78724,1998,4
97400.0,78724,1998,5
97600.0,78724,1998,6
97800.0,78724,1998,7
98000.0,78724,1998,8
98200.0,78724,1998,9
98400.0,78724,1998,10
98600.0,78724,1998,11
98700.0,78724,1998,12
98700.0,78724,1999,1
98800.0,78724,1999,2
99000.0,78724,1999,3
99200.0,78724,1999,4
99400.0,78724,1999,5
99500.0,78724,1999,6
99800.0,78724,1999,7
100000.0,78724,1999,8
100200.0,78724,1999,9
100500.0,78724,1999,10
100700.0,78724,1999,11
100800.0,78724,1999,12
100900.0,78724,2000,1
101000.0,78724,2000,2
101200.0,78724,2000,3
101300.0,78724,2000,4
101500.0,78724,2000,5
101600.0,78724,2000,6
101800.0,78724,2000,7
101900.0,78724,2000,8
102000.0,78724,2000,9
102000.0,78724,2000,10
102100.0,78724,2000,11
102100.0,78724,2000,12
102100.0,78724,2001,1
102100.0,78724,2001,2
102200.0,78724,2001,3
102200.0,78724,2001,4
102300.0,78724,2001,5
102500.0,78724,2001,6
102700.0,78724,2001,7
103000.0,78724,2001,8
103300.0,78724,2001,9
103700.0,78724,2001,10
104000.0,78724,2001,11
104300.0,78724,2001,12
104600.0,78724,2002,1
104900.0,78724,2002,2
105300.0,78724,2002,3
105800.0,78724,2002,4
106300.0,78724,2002,5
106800.0,78724,2002,6
107400.0,78724,2002,7
108000.0,78724,2002,8
108500.0,78724,2002,9
109000.0,78724,2002,10
109600.0,78724,2002,11
110100.0,78724,2002,12
110200.0,78724,2003,1
110100.0,78724,2003,2
109900.0,78724,2003,3
109700.0,78724,2003,4
109600.0,78724,2003,5
109700.0,78724,2003,6
109800.0,78724,2003,7
109900.0,78724,2003,8
110100.0,78724,2003,9
110300.0,78724,2003,10
110700.0,78724,2003,11
111400.0,78724,2003,12
112400.0,78724,2004,1
113600.0,78724,2004,2
114800.0,78724,2004,3
115800.0,78724,2004,4
116500.0,78724,2004,5
117200.0,78724,2004,6
117800.0,78724,2004,7
118400.0,78724,2004,8
118800.0,78724,2004,9
119100.0,78724,2004,10
119200.0,78724,2004,11
119200.0,78724,2004,12
119100.0,78724,2005,1
119000.0,78724,2005,2
118900.0,78724,2005,3
118800.0,78724,2005,4
118700.0,78724,2005,5
118400.0,78724,2005,6
118000.0,78724,2005,7
117400.0,78724,2005,8
116800.0,78724,2005,9
116200.0,78724,2005,10
115800.0,78724,2005,11
115300.0,78724,2005,12
115100.0,78724,2006,1
115000.0,78724,2006,2
115100.0,78724,2006,3
115300.0,78724,2006,4
115700.0,78724,2006,5
116200.0,78724,2006,6
116700.0,78724,2006,7
117200.0,78724,2006,8
117800.0,78724,2006,9
118600.0,78724,2006,10
119700.0,78724,2006,11
120900.0,78724,2006,12
122300.0,78724,2007,1
123600.0,78724,2007,2
124800.0,78724,2007,3
125900.0,78724,2007,4
127000.0,78724,2007,5
128000.0,78724,2007,6
129000.0,78724,2007,7
129900.0,78724,2007,8
130700.0,78724,2007,9
131400.0,78724,2007,10
131800.0,78724,2007,11
132000.0,78724,2007,12
132000.0,78724,2008,1
131900.0,78724,2008,2
131400.0,78724,2008,3
130700.0,78724,2008,4
130000.0,78724,2008,5
129400.0,78724,2008,6
128800.0,78724,2008,7
128200.0,78724,2008,8
127700.0,78724,2008,9
127100.0,78724,2008,10
126400.0,78724,2008,11
125700.0,78724,2008,12
125100.0,78724,2009,1
124500.0,78724,2009,2
123800.0,78724,2009,3
123000.0,78724,2009,4
122400.0,78724,2009,5
121800.0,78724,2009,6
121200.0,78724,2009,7
121000.0,78724,2009,8
121000.0,78724,2009,9
121200.0,78724,2009,10
121600.0,78724,2009,11
121800.0,78724,2009,12
122100.0,78724,2010,1
122400.0,78724,2010,2
122800.0,78724,2010,3
123500.0,78724,2010,4
123600.0,78724,2010,5
122700.0,78724,2010,6
121800.0,78724,2010,7
121700.0,78724,2010,8
122400.0,78724,2010,9
123000.0,78724,2010,10
122400.0,78724,2010,11
121600.0,78724,2010,12
121200.0,78724,2011,1
121000.0,78724,2011,2
120900.0,78724,2011,3
120500.0,78724,2011,4
120000.0,78724,2011,5
119700.0,78724,2011,6
119200.0,78724,2011,7
118100.0,78724,2011,8
116900.0,78724,2011,9
115900.0,78724,2011,10
115200.0,78724,2011,11
114800.0,78724,2011,12
114000.0,78724,2012,1
113600.0,78724,2012,2
113500.0,78724,2012,3
112800.0,78724,2012,4
111900.0,78724,2012,5
111900.0,78724,2012,6
112700.0,78724,2012,7
112600.0,78724,2012,8
110900.0,78724,2012,9
109400.0,78724,2012,10
109700.0,78724,2012,11
110700.0,78724,2012,12
111000.0,78724,2013,1
111100.0,78724,2013,2
111400.0,78724,2013,3
112300.0,78724,2013,4
113400.0,78724,2013,5
114000.0,78724,2013,6
114000.0,78724,2013,7
114600.0,78724,2013,8
116300.0,78724,2013,9
118000.0,78724,2013,10
118700.0,78724,2013,11
119000.0,78724,2013,12
119100.0,78724,2014,1
118400.0,78724,2014,2
117400.0,78724,2014,3
116800.0,78724,2014,4
117400.0,78724,2014,5
118700.0,78724,2014,6
120600.0,78724,2014,7
122700.0,78724,2014,8
124900.0,78724,2014,9
126400.0,78724,2014,10
127300.0,78724,2014,11
127900.0,78724,2014,12
129100.0,78724,2015,1
130800.0,78724,2015,2
132500.0,78724,2015,3
134300.0,78724,2015,4
136200.0,78724,2015,5
137600.0,78724,2015,6
138200.0,78724,2015,7
139300.0,78724,2015,8
140400.0,78724,2015,9
140700.0,78724,2015,10
141400.0,78724,2015,11
143200.0,78724,2015,12
145200.0,78724,2016,1
147200.0,78724,2016,2
149900.0,78724,2016,3
153800.0,78724,2016,4
158000.0,78724,2016,5
162300.0,78724,2016,6
166800.0,78724,2016,7
170000.0,78724,2016,8
171700.0,78724,2016,9
173600.0,78724,2016,10
175000.0,78724,2016,11
175600.0,78724,2016,12
176600.0,78724,2017,1
178000.0,78724,2017,2
178800.0,78724,2017,3
178800.0,78724,2017,4
178600.0,78724,2017,5
178400.0,78724,2017,6
178300.0,78724,2017,7
178800.0,78724,2017,8
180000.0,78724,2017,9
181700.0,78724,2017,10
183800.0,78724,2017,11
185300.0,78724,2017,12
186400.0,78724,2018,1
187900.0,78724,2018,2
189100.0,78724,2018,3
189300.0,78724,2018,4
105600.0,78725,1996,4
105200.0,78725,1996,5
104800.0,78725,1996,6
104500.0,78725,1996,7
104200.0,78725,1996,8
104000.0,78725,1996,9
103800.0,78725,1996,10
103700.0,78725,1996,11
103700.0,78725,1996,12
103700.0,78725,1997,1
103600.0,78725,1997,2
103700.0,78725,1997,3
103800.0,78725,1997,4
103900.0,78725,1997,5
104100.0,78725,1997,6
104300.0,78725,1997,7
104600.0,78725,1997,8
104800.0,78725,1997,9
105000.0,78725,1997,10
105300.0,78725,1997,11
105600.0,78725,1997,12
105800.0,78725,1998,1
106000.0,78725,1998,2
106200.0,78725,1998,3
106400.0,78725,1998,4
106700.0,78725,1998,5
107000.0,78725,1998,6
107300.0,78725,1998,7
107600.0,78725,1998,8
107900.0,78725,1998,9
108200.0,78725,1998,10
108500.0,78725,1998,11
108800.0,78725,1998,12
109100.0,78725,1999,1
109300.0,78725,1999,2
109500.0,78725,1999,3
109700.0,78725,1999,4
110000.0,78725,1999,5
110200.0,78725,1999,6
110400.0,78725,1999,7
110700.0,78725,1999,8
110900.0,78725,1999,9
111100.0,78725,1999,10
111300.0,78725,1999,11
111500.0,78725,1999,12
111600.0,78725,2000,1
111600.0,78725,2000,2
111700.0,78725,2000,3
111800.0,78725,2000,4
112000.0,78725,2000,5
112100.0,78725,2000,6
112200.0,78725,2000,7
112400.0,78725,2000,8
112500.0,78725,2000,9
112700.0,78725,2000,10
112800.0,78725,2000,11
113000.0,78725,2000,12
113200.0,78725,2001,1
113300.0,78725,2001,2
113400.0,78725,2001,3
113600.0,78725,2001,4
113800.0,78725,2001,5
114200.0,78725,2001,6
114500.0,78725,2001,7
114900.0,78725,2001,8
115200.0,78725,2001,9
115500.0,78725,2001,10
115800.0,78725,2001,11
116100.0,78725,2001,12
116300.0,78725,2002,1
116500.0,78725,2002,2
116600.0,78725,2002,3
116800.0,78725,2002,4
117000.0,78725,2002,5
117300.0,78725,2002,6
117500.0,78725,2002,7
117700.0,78725,2002,8
117900.0,78725,2002,9
118100.0,78725,2002,10
117900.0,78725,2002,11
117500.0,78725,2002,12
117200.0,78725,2003,1
117400.0,78725,2003,2
117600.0,78725,2003,3
117900.0,78725,2003,4
118300.0,78725,2003,5
118600.0,78725,2003,6
118700.0,78725,2003,7
118700.0,78725,2003,8
118500.0,78725,2003,9
118100.0,78725,2003,10
118000.0,78725,2003,11
118100.0,78725,2003,12
118500.0,78725,2004,1
119200.0,78725,2004,2
120200.0,78725,2004,3
121300.0,78725,2004,4
122400.0,78725,2004,5
123500.0,78725,2004,6
124500.0,78725,2004,7
125300.0,78725,2004,8
125800.0,78725,2004,9
126200.0,78725,2004,10
126600.0,78725,2004,11
127000.0,78725,2004,12
127600.0,78725,2005,1
128200.0,78725,2005,2
128700.0,78725,2005,3
128900.0,78725,2005,4
128700.0,78725,2005,5
128100.0,78725,2005,6
127400.0,78725,2005,7
126700.0,78725,2005,8
126300.0,78725,2005,9
126200.0,78725,2005,10
126500.0,78725,2005,11
126600.0,78725,2005,12
126400.0,78725,2006,1
126000.0,78725,2006,2
125400.0,78725,2006,3
124800.0,78725,2006,4
124500.0,78725,2006,5
124600.0,78725,2006,6
125100.0,78725,2006,7
126100.0,78725,2006,8
127300.0,78725,2006,9
128500.0,78725,2006,10
129500.0,78725,2006,11
130300.0,78725,2006,12
131000.0,78725,2007,1
131400.0,78725,2007,2
131400.0,78725,2007,3
131000.0,78725,2007,4
130600.0,78725,2007,5
130100.0,78725,2007,6
129500.0,78725,2007,7
128900.0,78725,2007,8
128400.0,78725,2007,9
128200.0,78725,2007,10
128200.0,78725,2007,11
128300.0,78725,2007,12
128300.0,78725,2008,1
128500.0,78725,2008,2
128700.0,78725,2008,3
128800.0,78725,2008,4
128700.0,78725,2008,5
128400.0,78725,2008,6
127900.0,78725,2008,7
127400.0,78725,2008,8
126700.0,78725,2008,9
125900.0,78725,2008,10
125000.0,78725,2008,11
124100.0,78725,2008,12
123300.0,78725,2009,1
122800.0,78725,2009,2
122300.0,78725,2009,3
121800.0,78725,2009,4
121200.0,78725,2009,5
121000.0,78725,2009,6
121300.0,78725,2009,7
122100.0,78725,2009,8
123000.0,78725,2009,9
123700.0,78725,2009,10
124000.0,78725,2009,11
124400.0,78725,2009,12
125000.0,78725,2010,1
125000.0,78725,2010,2
124800.0,78725,2010,3
125100.0,78725,2010,4
125500.0,78725,2010,5
125200.0,78725,2010,6
124800.0,78725,2010,7
124100.0,78725,2010,8
123600.0,78725,2010,9
123500.0,78725,2010,10
123700.0,78725,2010,11
123700.0,78725,2010,12
123300.0,78725,2011,1
122300.0,78725,2011,2
121200.0,78725,2011,3
120500.0,78725,2011,4
120000.0,78725,2011,5
119700.0,78725,2011,6
119700.0,78725,2011,7
119500.0,78725,2011,8
118700.0,78725,2011,9
117500.0,78725,2011,10
116500.0,78725,2011,11
115700.0,78725,2011,12
115000.0,78725,2012,1
115200.0,78725,2012,2
115900.0,78725,2012,3
116300.0,78725,2012,4
116800.0,78725,2012,5
117200.0,78725,2012,6
116900.0,78725,2012,7
116100.0,78725,2012,8
115800.0,78725,2012,9
115800.0,78725,2012,10
116000.0,78725,2012,11
116300.0,78725,2012,12
116600.0,78725,2013,1
117100.0,78725,2013,2
117800.0,78725,2013,3
118200.0,78725,2013,4
118600.0,78725,2013,5
119000.0,78725,2013,6
119700.0,78725,2013,7
120600.0,78725,2013,8
121600.0,78725,2013,9
122200.0,78725,2013,10
122500.0,78725,2013,11
123000.0,78725,2013,12
124100.0,78725,2014,1
125100.0,78725,2014,2
125500.0,78725,2014,3
125700.0,78725,2014,4
126100.0,78725,2014,5
126400.0,78725,2014,6
127200.0,78725,2014,7
128400.0,78725,2014,8
129600.0,78725,2014,9
130900.0,78725,2014,10
132400.0,78725,2014,11
133900.0,78725,2014,12
135100.0,78725,2015,1
136300.0,78725,2015,2
137500.0,78725,2015,3
138700.0,78725,2015,4
140400.0,78725,2015,5
142700.0,78725,2015,6
145200.0,78725,2015,7
147400.0,78725,2015,8
149600.0,78725,2015,9
151100.0,78725,2015,10
152100.0,78725,2015,11
153300.0,78725,2015,12
154500.0,78725,2016,1
155600.0,78725,2016,2
157400.0,78725,2016,3
159900.0,78725,2016,4
162600.0,78725,2016,5
165400.0,78725,2016,6
168000.0,78725,2016,7
169900.0,78725,2016,8
170800.0,78725,2016,9
171500.0,78725,2016,10
172100.0,78725,2016,11
172600.0,78725,2016,12
172900.0,78725,2017,1
173800.0,78725,2017,2
174700.0,78725,2017,3
175700.0,78725,2017,4
176500.0,78725,2017,5
176900.0,78725,2017,6
177100.0,78725,2017,7
177900.0,78725,2017,8
179200.0,78725,2017,9
180900.0,78725,2017,10
182700.0,78725,2017,11
183800.0,78725,2017,12
184400.0,78725,2018,1
185300.0,78725,2018,2
186300.0,78725,2018,3
186800.0,78725,2018,4
355800.0,78726,1996,4
356400.0,78726,1996,5
356900.0,78726,1996,6
357500.0,78726,1996,7
358100.0,78726,1996,8
358500.0,78726,1996,9
358800.0,78726,1996,10
358900.0,78726,1996,11
358800.0,78726,1996,12
358200.0,78726,1997,1
357400.0,78726,1997,2
356500.0,78726,1997,3
355500.0,78726,1997,4
354400.0,78726,1997,5
353300.0,78726,1997,6
352200.0,78726,1997,7
351200.0,78726,1997,8
350100.0,78726,1997,9
349100.0,78726,1997,10
348000.0,78726,1997,11
346900.0,78726,1997,12
345500.0,78726,1998,1
343900.0,78726,1998,2
342200.0,78726,1998,3
340300.0,78726,1998,4
338300.0,78726,1998,5
336100.0,78726,1998,6
333800.0,78726,1998,7
331300.0,78726,1998,8
328800.0,78726,1998,9
326100.0,78726,1998,10
323400.0,78726,1998,11
320600.0,78726,1998,12
317700.0,78726,1999,1
314800.0,78726,1999,2
312000.0,78726,1999,3
309200.0,78726,1999,4
306800.0,78726,1999,5
304600.0,78726,1999,6
302700.0,78726,1999,7
301100.0,78726,1999,8
299700.0,78726,1999,9
298500.0,78726,1999,10
297600.0,78726,1999,11
296900.0,78726,1999,12
296000.0,78726,2000,1
295300.0,78726,2000,2
294700.0,78726,2000,3
294300.0,78726,2000,4
294100.0,78726,2000,5
294000.0,78726,2000,6
294100.0,78726,2000,7
294300.0,78726,2000,8
294600.0,78726,2000,9
294800.0,78726,2000,10
295200.0,78726,2000,11
295600.0,78726,2000,12
295800.0,78726,2001,1
295700.0,78726,2001,2
295500.0,78726,2001,3
295300.0,78726,2001,4
295000.0,78726,2001,5
294800.0,78726,2001,6
294500.0,78726,2001,7
294200.0,78726,2001,8
293800.0,78726,2001,9
293200.0,78726,2001,10
292700.0,78726,2001,11
292100.0,78726,2001,12
291200.0,78726,2002,1
290100.0,78726,2002,2
288800.0,78726,2002,3
287500.0,78726,2002,4
286200.0,78726,2002,5
284900.0,78726,2002,6
283600.0,78726,2002,7
282400.0,78726,2002,8
281300.0,78726,2002,9
280200.0,78726,2002,10
278500.0,78726,2002,11
276600.0,78726,2002,12
275700.0,78726,2003,1
276100.0,78726,2003,2
276500.0,78726,2003,3
277100.0,78726,2003,4
277700.0,78726,2003,5
277900.0,78726,2003,6
277600.0,78726,2003,7
277100.0,78726,2003,8
276700.0,78726,2003,9
276700.0,78726,2003,10
277400.0,78726,2003,11
278800.0,78726,2003,12
280300.0,78726,2004,1
281700.0,78726,2004,2
282900.0,78726,2004,3
283600.0,78726,2004,4
284100.0,78726,2004,5
284800.0,78726,2004,6
285800.0,78726,2004,7
286900.0,78726,2004,8
288000.0,78726,2004,9
288600.0,78726,2004,10
288800.0,78726,2004,11
288700.0,78726,2004,12
288500.0,78726,2005,1
288500.0,78726,2005,2
289200.0,78726,2005,3
290300.0,78726,2005,4
291700.0,78726,2005,5
293100.0,78726,2005,6
294600.0,78726,2005,7
296100.0,78726,2005,8
297800.0,78726,2005,9
299600.0,78726,2005,10
301500.0,78726,2005,11
303400.0,78726,2005,12
304900.0,78726,2006,1
306200.0,78726,2006,2
307400.0,78726,2006,3
308600.0,78726,2006,4
309700.0,78726,2006,5
310800.0,78726,2006,6
311700.0,78726,2006,7
312600.0,78726,2006,8
313400.0,78726,2006,9
314200.0,78726,2006,10
315000.0,78726,2006,11
316000.0,78726,2006,12
316900.0,78726,2007,1
317800.0,78726,2007,2
319000.0,78726,2007,3
320600.0,78726,2007,4
322700.0,78726,2007,5
325100.0,78726,2007,6
327800.0,78726,2007,7
330600.0,78726,2007,8
333200.0,78726,2007,9
335700.0,78726,2007,10
338000.0,78726,2007,11
340100.0,78726,2007,12
341800.0,78726,2008,1
342800.0,78726,2008,2
343100.0,78726,2008,3
342400.0,78726,2008,4
341000.0,78726,2008,5
338800.0,78726,2008,6
336300.0,78726,2008,7
333900.0,78726,2008,8
331600.0,78726,2008,9
329300.0,78726,2008,10
327000.0,78726,2008,11
324700.0,78726,2008,12
322600.0,78726,2009,1
320500.0,78726,2009,2
318500.0,78726,2009,3
316400.0,78726,2009,4
314200.0,78726,2009,5
311900.0,78726,2009,6
310100.0,78726,2009,7
308800.0,78726,2009,8
308100.0,78726,2009,9
307800.0,78726,2009,10
307800.0,78726,2009,11
307700.0,78726,2009,12
307700.0,78726,2010,1
307900.0,78726,2010,2
307900.0,78726,2010,3
307900.0,78726,2010,4
307800.0,78726,2010,5
307700.0,78726,2010,6
306600.0,78726,2010,7
304400.0,78726,2010,8
302400.0,78726,2010,9
301200.0,78726,2010,10
300500.0,78726,2010,11
299900.0,78726,2010,12
299300.0,78726,2011,1
298600.0,78726,2011,2
298700.0,78726,2011,3
299700.0,78726,2011,4
301300.0,78726,2011,5
303300.0,78726,2011,6
305500.0,78726,2011,7
307300.0,78726,2011,8
308600.0,78726,2011,9
309700.0,78726,2011,10
310900.0,78726,2011,11
312200.0,78726,2011,12
313100.0,78726,2012,1
314300.0,78726,2012,2
315800.0,78726,2012,3
316400.0,78726,2012,4
316500.0,78726,2012,5
316700.0,78726,2012,6
317800.0,78726,2012,7
319600.0,78726,2012,8
322100.0,78726,2012,9
324100.0,78726,2012,10
325900.0,78726,2012,11
326600.0,78726,2012,12
327600.0,78726,2013,1
328300.0,78726,2013,2
328700.0,78726,2013,3
329200.0,78726,2013,4
330200.0,78726,2013,5
331300.0,78726,2013,6
332000.0,78726,2013,7
334000.0,78726,2013,8
336700.0,78726,2013,9
338700.0,78726,2013,10
340300.0,78726,2013,11
343400.0,78726,2013,12
346800.0,78726,2014,1
350200.0,78726,2014,2
352600.0,78726,2014,3
355300.0,78726,2014,4
360600.0,78726,2014,5
368000.0,78726,2014,6
375800.0,78726,2014,7
383100.0,78726,2014,8
388600.0,78726,2014,9
391500.0,78726,2014,10
392900.0,78726,2014,11
394700.0,78726,2014,12
396600.0,78726,2015,1
398800.0,78726,2015,2
400500.0,78726,2015,3
401200.0,78726,2015,4
401200.0,78726,2015,5
401100.0,78726,2015,6
401400.0,78726,2015,7
402000.0,78726,2015,8
402600.0,78726,2015,9
403400.0,78726,2015,10
405400.0,78726,2015,11
408200.0,78726,2015,12
411400.0,78726,2016,1
413700.0,78726,2016,2
415700.0,78726,2016,3
417800.0,78726,2016,4
418800.0,78726,2016,5
418400.0,78726,2016,6
418700.0,78726,2016,7
420000.0,78726,2016,8
422200.0,78726,2016,9
424800.0,78726,2016,10
426800.0,78726,2016,11
427300.0,78726,2016,12
427700.0,78726,2017,1
428500.0,78726,2017,2
430400.0,78726,2017,3
433900.0,78726,2017,4
437600.0,78726,2017,5
440100.0,78726,2017,6
439600.0,78726,2017,7
437100.0,78726,2017,8
435300.0,78726,2017,9
435000.0,78726,2017,10
434500.0,78726,2017,11
433900.0,78726,2017,12
433300.0,78726,2018,1
434100.0,78726,2018,2
437200.0,78726,2018,3
439700.0,78726,2018,4
150300.0,78727,1996,4
150200.0,78727,1996,5
150300.0,78727,1996,6
150600.0,78727,1996,7
151000.0,78727,1996,8
151500.0,78727,1996,9
152200.0,78727,1996,10
152900.0,78727,1996,11
153700.0,78727,1996,12
154600.0,78727,1997,1
155700.0,78727,1997,2
157100.0,78727,1997,3
158500.0,78727,1997,4
159900.0,78727,1997,5
161100.0,78727,1997,6
162100.0,78727,1997,7
163000.0,78727,1997,8
163600.0,78727,1997,9
164000.0,78727,1997,10
164100.0,78727,1997,11
163900.0,78727,1997,12
163500.0,78727,1998,1
163000.0,78727,1998,2
162400.0,78727,1998,3
161500.0,78727,1998,4
160400.0,78727,1998,5
159200.0,78727,1998,6
157900.0,78727,1998,7
156700.0,78727,1998,8
155500.0,78727,1998,9
154600.0,78727,1998,10
153800.0,78727,1998,11
153200.0,78727,1998,12
152700.0,78727,1999,1
152600.0,78727,1999,2
152600.0,78727,1999,3
152800.0,78727,1999,4
153100.0,78727,1999,5
153400.0,78727,1999,6
153800.0,78727,1999,7
154100.0,78727,1999,8
154400.0,78727,1999,9
154700.0,78727,1999,10
155100.0,78727,1999,11
155600.0,78727,1999,12
156100.0,78727,2000,1
156800.0,78727,2000,2
157700.0,78727,2000,3
158700.0,78727,2000,4
159800.0,78727,2000,5
161100.0,78727,2000,6
162500.0,78727,2000,7
164000.0,78727,2000,8
165600.0,78727,2000,9
167100.0,78727,2000,10
168600.0,78727,2000,11
169900.0,78727,2000,12
171000.0,78727,2001,1
171800.0,78727,2001,2
172500.0,78727,2001,3
173000.0,78727,2001,4
173300.0,78727,2001,5
173500.0,78727,2001,6
173500.0,78727,2001,7
173400.0,78727,2001,8
173300.0,78727,2001,9
173100.0,78727,2001,10
172900.0,78727,2001,11
172900.0,78727,2001,12
172800.0,78727,2002,1
172900.0,78727,2002,2
173000.0,78727,2002,3
173200.0,78727,2002,4
173400.0,78727,2002,5
173600.0,78727,2002,6
173600.0,78727,2002,7
173700.0,78727,2002,8
173600.0,78727,2002,9
173500.0,78727,2002,10
173200.0,78727,2002,11
172900.0,78727,2002,12
172700.0,78727,2003,1
172600.0,78727,2003,2
172400.0,78727,2003,3
172100.0,78727,2003,4
171600.0,78727,2003,5
170900.0,78727,2003,6
170100.0,78727,2003,7
169300.0,78727,2003,8
168600.0,78727,2003,9
168000.0,78727,2003,10
167700.0,78727,2003,11
167600.0,78727,2003,12
167500.0,78727,2004,1
167500.0,78727,2004,2
167400.0,78727,2004,3
167300.0,78727,2004,4
167500.0,78727,2004,5
167900.0,78727,2004,6
168700.0,78727,2004,7
169600.0,78727,2004,8
170400.0,78727,2004,9
171100.0,78727,2004,10
171700.0,78727,2004,11
172100.0,78727,2004,12
172600.0,78727,2005,1
173100.0,78727,2005,2
173900.0,78727,2005,3
174700.0,78727,2005,4
175600.0,78727,2005,5
176300.0,78727,2005,6
176500.0,78727,2005,7
176200.0,78727,2005,8
175700.0,78727,2005,9
175100.0,78727,2005,10
174600.0,78727,2005,11
174200.0,78727,2005,12
174000.0,78727,2006,1
173900.0,78727,2006,2
173900.0,78727,2006,3
173800.0,78727,2006,4
173900.0,78727,2006,5
174300.0,78727,2006,6
175300.0,78727,2006,7
176800.0,78727,2006,8
178700.0,78727,2006,9
180900.0,78727,2006,10
183200.0,78727,2006,11
185300.0,78727,2006,12
187000.0,78727,2007,1
188400.0,78727,2007,2
189300.0,78727,2007,3
189900.0,78727,2007,4
190300.0,78727,2007,5
190500.0,78727,2007,6
191000.0,78727,2007,7
191600.0,78727,2007,8
192300.0,78727,2007,9
193100.0,78727,2007,10
193900.0,78727,2007,11
194600.0,78727,2007,12
194900.0,78727,2008,1
195100.0,78727,2008,2
195200.0,78727,2008,3
195300.0,78727,2008,4
195400.0,78727,2008,5
195400.0,78727,2008,6
195200.0,78727,2008,7
