Median Price Cut,Zip Code,Year,Month
10000.0,78704,2013,9
10000.0,78704,2013,10
10000.0,78704,2013,11
10000.0,78704,2013,12
9500.0,78704,2014,1
15900.0,78704,2014,2
10000.0,78704,2014,3
19900.0,78704,2014,4
18500.0,78704,2014,5
15000.0,78704,2014,6
15300.0,78704,2014,7
23250.0,78704,2014,8
15000.0,78704,2014,9
18000.0,78704,2014,10
14900.0,78704,2014,11
12750.0,78704,2014,12
10000.0,78704,2015,1
10000.0,78704,2015,2
10100.0,78704,2015,3
19000.0,78704,2015,4
19000.0,78704,2015,5
15000.0,78704,2015,6
15050.5,78704,2015,7
14050.0,78704,2015,8
15000.0,78704,2015,9
20000.0,78704,2015,10
10000.0,78704,2015,11
10000.0,78704,2015,12
14000.0,78704,2016,1
10450.0,78704,2016,2
14950.0,78704,2016,3
10450.0,78704,2016,4
10450.0,78704,2016,5
15000.0,78704,2016,6
13000.0,78704,2016,7
12000.0,78704,2016,8
15100.0,78704,2016,9
14900.0,78704,2016,10
10900.0,78704,2016,11
15300.0,78704,2016,12
14900.0,78704,2017,1
10000.0,78704,2017,2
10000.0,78704,2017,3
11000.0,78704,2017,4
11000.0,78704,2017,5
10000.0,78704,2017,6
10000.0,78704,2017,7
10000.0,78704,2017,8
10500.0,78704,2017,9
14000.0,78704,2017,10
12500.0,78704,2017,11
14099.0,78704,2017,12
14500.0,78704,2018,1
10000.0,78704,2018,2
13005.0,78704,2018,3
19010.0,78704,2018,4
6000.0,78717,2010,9
5097.5,78717,2010,10
6450.0,78717,2010,11
8050.0,78717,2010,12
6650.0,78717,2011,1
5000.5,78717,2011,2
5600.0,78717,2011,3
5100.0,78717,2011,4
5001.0,78717,2011,5
6000.0,78717,2011,6
5000.0,78717,2011,7
7050.0,78717,2011,8
5000.0,78717,2011,9
5100.0,78717,2011,10
5000.0,78717,2011,11
5490.0,78717,2011,12
3000.0,78717,2012,1
4600.0,78717,2012,2
4150.0,78717,2012,3
4500.0,78717,2012,4
5000.0,78717,2012,5
5100.0,78717,2012,6
5100.0,78717,2012,7
5050.5,78717,2012,8
4100.0,78717,2012,9
4300.0,78717,2012,10
6000.0,78717,2012,11
4900.0,78717,2012,12
5700.0,78717,2013,1
4460.0,78717,2013,2
4900.0,78717,2013,3
4263.0,78717,2013,4
5000.0,78717,2013,5
5000.0,78717,2013,6
8500.0,78717,2013,7
5000.0,78717,2013,8
5000.0,78717,2013,9
5900.0,78717,2013,10
5075.0,78717,2013,11
5000.0,78717,2013,12
4.0,78717,2014,1
5000.0,78717,2014,2
8450.0,78717,2014,3
9550.0,78717,2014,4
9500.0,78717,2014,5
7050.0,78717,2014,6
8750.0,78717,2014,7
7000.0,78717,2014,8
6401.0,78717,2014,9
4850.0,78717,2014,10
15000.0,78717,2014,11
8000.0,78717,2014,12
10000.0,78717,2015,1
4500.0,78717,2015,2
6000.0,78717,2015,3
8000.0,78717,2015,4
7299.0,78717,2015,5
6125.0,78717,2015,6
9000.0,78717,2015,7
8450.0,78717,2015,8
7400.0,78717,2015,9
10000.0,78717,2015,10
5000.0,78717,2015,11
10000.0,78717,2015,12
5000.0,78717,2016,1
4000.0,78717,2016,2
5500.0,78717,2016,3
9955.0,78717,2016,4
6000.0,78717,2016,5
5000.0,78717,2016,6
5100.0,78717,2016,7
6000.0,78717,2016,8
6000.0,78717,2016,9
5000.0,78717,2016,10
9550.0,78717,2016,11
8000.0,78717,2016,12
10000.0,78717,2017,1
10000.0,78717,2017,2
10000.0,78717,2017,3
8662.5,78717,2017,4
5000.0,78717,2017,5
8750.0,78717,2017,6
10000.0,78717,2017,7
7750.0,78717,2017,8
6500.0,78717,2017,9
6000.0,78717,2017,10
5079.0,78717,2017,11
7435.0,78717,2017,12
5100.0,78717,2018,1
6562.0,78717,2018,2
10000.0,78717,2018,3
6000.0,78717,2018,4
10000.0,78723,2010,9
7000.0,78723,2010,10
5900.0,78723,2010,11
5000.0,78723,2010,12
6600.0,78723,2011,1
4900.0,78723,2011,2
5000.0,78723,2011,3
5100.0,78723,2011,4
5000.0,78723,2011,5
6000.0,78723,2011,6
10000.0,78723,2011,7
5100.0,78723,2011,8
5000.0,78723,2011,9
5500.0,78723,2011,10
5000.0,78723,2011,11
4850.0,78723,2011,12
5095.0,78723,2012,1
7000.0,78723,2012,2
5000.0,78723,2012,3
5425.0,78723,2012,4
6000.0,78723,2012,5
7900.0,78723,2012,6
10000.0,78723,2012,7
8500.0,78723,2012,8
7250.0,78723,2012,9
5500.0,78723,2012,10
5000.5,78723,2012,11
5450.0,78723,2012,12
5000.0,78723,2013,1
9600.0,78723,2013,2
10000.0,78723,2013,3
14600.0,78723,2013,4
17450.0,78723,2013,5
7025.0,78723,2013,6
9975.0,78723,2013,7
10000.0,78723,2013,8
9100.0,78723,2013,9
10000.0,78723,2013,10
10000.0,78723,2013,11
10000.0,78723,2013,12
12800.0,78723,2014,1
10000.0,78723,2014,2
16750.0,78723,2014,3
10000.0,78723,2014,4
10000.0,78723,2014,5
10050.0,78723,2014,6
11500.0,78723,2014,7
10000.0,78723,2014,8
10000.0,78723,2014,9
10000.0,78723,2014,10
10000.0,78723,2014,11
10000.0,78723,2014,12
550.0,78723,2015,1
15000.0,78723,2015,2
5000.0,78723,2015,3
10010.0,78723,2015,4
14750.0,78723,2015,5
13500.0,78723,2015,6
14750.0,78723,2015,7
10100.0,78723,2015,8
10000.0,78723,2015,9
10000.0,78723,2015,10
10000.0,78723,2015,11
9450.0,78723,2015,12
10000.0,78723,2016,1
5500.0,78723,2016,2
5000.0,78723,2016,3
9100.0,78723,2016,4
10000.0,78723,2016,5
10000.0,78723,2016,6
7000.0,78723,2016,7
10000.0,78723,2016,8
10000.0,78723,2016,9
10000.0,78723,2016,10
10000.0,78723,2016,11
5000.0,78723,2016,12
10000.0,78723,2017,1
10000.0,78723,2017,2
10000.0,78723,2017,3
10000.0,78723,2017,4
10000.0,78723,2017,5
10000.0,78723,2017,6
10000.0,78723,2017,7
10000.0,78723,2017,8
10000.0,78723,2017,9
9000.0,78723,2017,10
9999.0,78723,2017,11
7500.0,78723,2017,12
5000.0,78723,2018,1
7900.0,78723,2018,2
6150.0,78723,2018,3
10000.0,78723,2018,4
19000.0,78726,2010,9
16950.0,78726,2010,10
6700.0,78726,2010,11
5500.0,78726,2010,12
9000.0,78726,2011,1
5090.0,78726,2011,2
7200.0,78726,2011,3
12550.0,78726,2011,4
10000.0,78726,2011,5
10000.0,78726,2011,6
10000.0,78726,2011,7
19000.0,78726,2011,8
10000.0,78726,2011,9
7525.0,78726,2011,10
4200.0,78726,2011,11
12000.0,78726,2011,12
6737.5,78726,2012,1
7375.0,78726,2012,2
21000.0,78726,2012,3
10000.0,78726,2012,4
7000.0,78726,2012,5
5226.0,78726,2012,6
10099.0,78726,2012,7
10000.0,78726,2012,8
9450.0,78726,2012,9
10000.0,78726,2012,10
10000.0,78726,2012,11
10500.0,78726,2012,12
10000.0,78726,2013,1
17500.0,78726,2013,2
10250.0,78726,2013,3
11450.0,78726,2013,4
13550.0,78726,2013,5
10000.0,78726,2013,6
13000.0,78726,2013,7
9584.0,78726,2013,8
25000.0,78726,2013,9
10000.0,78726,2013,10
24900.0,78726,2013,11
20000.0,78726,2013,12
24550.0,78726,2014,1
9425.5,78726,2014,2
10950.0,78726,2014,3
20000.0,78726,2014,4
15100.0,78726,2014,5
15000.0,78726,2014,6
10000.0,78726,2014,7
10000.0,78726,2014,8
15000.0,78726,2014,9
10500.0,78726,2014,10
11000.0,78726,2014,11
12700.0,78726,2014,12
21094.0,78726,2015,1
12750.0,78726,2015,2
15000.0,78726,2015,3
12928.0,78726,2015,4
15950.0,78726,2015,5
10000.0,78726,2015,6
7632.0,78726,2015,7
5000.0,78726,2015,8
8400.0,78726,2015,9
15500.0,78726,2015,10
8250.0,78726,2015,11
10500.0,78726,2015,12
10900.0,78726,2016,1
12050.0,78726,2016,2
10000.0,78726,2016,3
10000.0,78726,2016,4
10550.0,78726,2016,5
20000.0,78726,2016,6
10000.0,78726,2016,7
12500.0,78726,2016,8
6510.0,78726,2016,9
11000.0,78726,2016,10
10000.0,78726,2016,11
10000.0,78726,2016,12
10000.0,78726,2017,1
7921.5,78726,2017,2
12000.0,78726,2017,3
7200.0,78726,2017,4
10050.0,78726,2017,5
10000.0,78726,2017,6
10000.0,78726,2017,7
10000.0,78726,2017,8
10000.0,78726,2017,9
11550.0,78726,2017,10
10000.0,78726,2017,11
5000.0,78726,2017,12
10475.0,78726,2018,1
6000.0,78726,2018,2
10250.0,78726,2018,3
10000.0,78726,2018,4
6700.0,78727,2010,9
5000.0,78727,2010,10
5000.0,78727,2010,11
4450.0,78727,2010,12
5000.0,78727,2011,1
5000.0,78727,2011,2
5100.0,78727,2011,3
4875.5,78727,2011,4
5000.0,78727,2011,5
5000.0,78727,2011,6
4901.0,78727,2011,7
5000.0,78727,2011,8
5000.0,78727,2011,9
5000.0,78727,2011,10
5000.0,78727,2011,11
4749.5,78727,2011,12
5100.0,78727,2012,1
7550.0,78727,2012,2
5100.0,78727,2012,3
4475.0,78727,2012,4
4950.5,78727,2012,5
5000.0,78727,2012,6
4700.0,78727,2012,7
5000.0,78727,2012,8
5000.0,78727,2012,9
5550.0,78727,2012,10
9500.0,78727,2012,11
13000.0,78727,2012,12
7500.0,78727,2013,1
5000.0,78727,2013,2
5500.0,78727,2013,3
10000.0,78727,2013,4
5500.0,78727,2013,5
5000.0,78727,2013,6
5100.0,78727,2013,7
5000.0,78727,2013,8
5000.0,78727,2013,9
3750.0,78727,2013,10
4000.0,78727,2013,11
3000.0,78727,2013,12
4000.0,78727,2014,1
6000.0,78727,2014,2
2900.0,78727,2014,3
6001.0,78727,2014,4
2000.0,78727,2014,5
10900.0,78727,2014,6
5100.0,78727,2014,7
9550.0,78727,2014,8
9000.0,78727,2014,9
9550.0,78727,2014,10
10000.0,78727,2014,11
5050.0,78727,2014,12
8550.0,78727,2015,1
10000.0,78727,2015,2
5900.0,78727,2015,3
4500.0,78727,2015,4
5000.0,78727,2015,5
5100.0,78727,2015,6
10000.0,78727,2015,7
7200.0,78727,2015,8
9900.0,78727,2015,9
10000.0,78727,2015,10
9050.0,78727,2015,11
4900.5,78727,2015,12
10000.0,78727,2016,1
6100.0,78727,2016,2
5500.0,78727,2016,3
9127.0,78727,2016,4
10000.0,78727,2016,5
10000.0,78727,2016,6
5000.0,78727,2016,7
6000.0,78727,2016,8
8000.0,78727,2016,9
7200.0,78727,2016,10
10053.0,78727,2016,11
10000.0,78727,2016,12
25000.0,78727,2017,1
20050.0,78727,2017,2
18000.0,78727,2017,3
35050.0,78727,2017,4
10050.0,78727,2017,5
5000.0,78727,2017,6
10000.0,78727,2017,7
9910.0,78727,2017,8
5000.0,78727,2017,9
5000.0,78727,2017,10
8150.0,78727,2017,11
10000.0,78727,2017,12
9900.0,78727,2018,1
10000.0,78727,2018,2
10000.0,78727,2018,3
10000.0,78727,2018,4
14000.0,78731,2010,9
14350.0,78731,2010,10
10000.0,78731,2010,11
15000.0,78731,2010,12
12000.0,78731,2011,1
10000.0,78731,2011,2
12571.5,78731,2011,3
10000.0,78731,2011,4
10000.0,78731,2011,5
8250.0,78731,2011,6
14000.0,78731,2011,7
10000.0,78731,2011,8
10000.0,78731,2011,9
14500.0,78731,2011,10
14500.0,78731,2011,11
10000.0,78731,2011,12
10000.0,78731,2012,1
10000.0,78731,2012,2
16500.0,78731,2012,3
16000.0,78731,2012,4
20000.0,78731,2012,5
20000.0,78731,2012,6
15000.0,78731,2012,7
24750.0,78731,2012,8
